gene_id	gene_name	group	n_variants	p_unified
ENSG00000005812	FBXL3	DEE	35	0.9937412384774169
ENSG00000005812	FBXL3	EPI	43	0.8735929844996634
ENSG00000005812	FBXL3	GGE	37	0.6087335868187848
ENSG00000005812	FBXL3	NAFE	35	0.3872665719913859
ENSG00000005844	ITGAL	DEE	224	0.36916166297975506
ENSG00000005844	ITGAL	EPI	291	0.27965691838094897
ENSG00000005844	ITGAL	GGE	232	0.5439665446961959
ENSG00000005844	ITGAL	NAFE	252	0.33910945446227664
ENSG00000005882	PDK2	DEE	60	0.7540044537977236
ENSG00000005882	PDK2	EPI	86	0.5889591486488802
ENSG00000005882	PDK2	GGE	71	0.18983826786948002
ENSG00000005882	PDK2	NAFE	71	0.6058729828220152
ENSG00000005884	ITGA3	DEE	208	0.6145808552978098
ENSG00000005884	ITGA3	EPI	264	0.9411719619605342
ENSG00000005884	ITGA3	GGE	215	0.05854900758709861
ENSG00000005884	ITGA3	NAFE	226	0.7746808460003503
ENSG00000005961	ITGA2B	DEE	209	0.3699742327994673
ENSG00000005961	ITGA2B	EPI	296	0.7922508267649085
ENSG00000005961	ITGA2B	GGE	236	0.8837956182171662
ENSG00000005961	ITGA2B	NAFE	234	0.4263878039986383
ENSG00000005981	ASB4	DEE	119	0.9357095742657134
ENSG00000005981	ASB4	EPI	148	0.9891834572980389
ENSG00000005981	ASB4	GGE	125	0.036636716902581495
ENSG00000005981	ASB4	NAFE	131	0.961201228113313
ENSG00000006007	GDE1	DEE	51	0.1390726801359636
ENSG00000006007	GDE1	EPI	73	0.5074287514952345
ENSG00000006007	GDE1	GGE	60	0.960466333580051
ENSG00000006007	GDE1	NAFE	62	0.10420910465709292
ENSG00000006015	REX1BD	DEE	37	0.009375773873686615
ENSG00000006015	REX1BD	EPI	53	0.4496089670767597
ENSG00000006015	REX1BD	GGE	36	0.2172636204223293
ENSG00000006015	REX1BD	NAFE	46	0.4996156899508063
ENSG00000006016	CRLF1	DEE	104	0.016780431782796413
ENSG00000006016	CRLF1	EPI	137	0.02570124329437096
ENSG00000006016	CRLF1	GGE	111	0.0017039447590989128
ENSG00000006016	CRLF1	NAFE	114	0.37691653061096275
ENSG00000006025	OSBPL7	DEE	177	0.4439358971734386
ENSG00000006025	OSBPL7	EPI	224	0.9250503209699965
ENSG00000006025	OSBPL7	GGE	183	0.8027453750988
ENSG00000006025	OSBPL7	NAFE	191	0.2290894560591764
ENSG00000006042	TMEM98	DEE	59	0.6961961061507227
ENSG00000006042	TMEM98	EPI	71	0.26538248329731634
ENSG00000006042	TMEM98	GGE	59	0.39773886095879146
ENSG00000006042	TMEM98	NAFE	63	0.6365907017715808
ENSG00000006047	YBX2	DEE	50	0.6125963344095564
ENSG00000006047	YBX2	EPI	63	0.5493574135451968
ENSG00000006047	YBX2	GGE	54	0.9320931087631709
ENSG00000006047	YBX2	NAFE	56	0.5354330603400725
ENSG00000006059	KRT33A	DEE	156	0.2951174733585533
ENSG00000006059	KRT33A	EPI	186	0.739956274627851
ENSG00000006059	KRT33A	GGE	155	0.8559991686431705
ENSG00000006059	KRT33A	NAFE	169	0.9536548134531962
ENSG00000006062	MAP3K14	DEE	169	0.3571705157175346
ENSG00000006062	MAP3K14	EPI	214	0.6230021950248661
ENSG00000006062	MAP3K14	GGE	173	0.5420658173526176
ENSG00000006062	MAP3K14	NAFE	196	0.30760927971276864
ENSG00000006071	ABCC8	DEE	364	0.2555407950506903
ENSG00000006071	ABCC8	EPI	468	0.20132312341359634
ENSG00000006071	ABCC8	GGE	385	0.9564442265607518
