gene_id	gene_name	group	n_variants	p_gerp	p_pathogenicity	p_pLoF	p_missense	p_unified	p_constraint
ENSG00000004487	KDM1A	DEE	54	0.6416942673803975	0.6414774362235249	0.0003030592897011577	3.6747487899100547e-06	0.9301737096410834	0.7366180496858301
ENSG00000004487	KDM1A	EPI	79	0.2578297416779404	0.6695031596409102	0.6172025687006317	0.9485874647037542	0.553239284253127	0.22426311392394474
ENSG00000004487	KDM1A	GGE	61	0.2676673771268924	0.9055844476258884	0.49385010296143383	0.12547223297981996	0.45086829352794855	0.1254124009773001
ENSG00000004487	KDM1A	NAFE	65	0.4954477775852968	0.45485875792432373	0.3049572903326895	0.48276724784610037	0.7015319437306098	0.36230609140111536
ENSG00000004534	RBM6	DEE	191	0.9074941782261425	0.6570430889954364	0.008652594898589747	1.6906113836979728e-06	0.9911434743182685	0.8168668954778847
ENSG00000004534	RBM6	EPI	268	0.2868232294919564	0.40143514583381223	0.2807713794311963	0.8037767391702003	0.644746397344931	0.6532167081190794
ENSG00000004534	RBM6	GGE	197	0.48600028072689005	0.8628429385365324	0.03707971316245553	0.21051388129358067	0.8295972461019717	0.7538279277258304
ENSG00000004534	RBM6	NAFE	224	0.6187348952393714	0.9855038404571086	0.036153205824971696	0.563478923836165	0.7502924779065936	0.4594371961846855
ENSG00000004660	CAMKK1	DEE	139	0.5933394484544846	0.34019702596197887	3.116502956717979e-05	0.04518028568639416	0.2049364829478989	0.8598371051364423
ENSG00000004660	CAMKK1	EPI	182	0.562905495569614	0.6711508126367619	0.6045378830211291	0.8083934652082481	0.9686426489521234	0.805611760599144
ENSG00000004660	CAMKK1	GGE	145	0.6628435773754082	0.17207346620367925	0.7206768081570445	0.10512434173951984	0.22528297124438265	0.18926699032835698
ENSG00000004660	CAMKK1	NAFE	156	0.9079266119035199	0.36893994539557184	0.34413099619976306	0.5892125939436533	0.8063230811558477	0.2910474190472305
ENSG00000004700	RECQL	DEE	145	0.008769153183737298	0.722790736702305	0.0001582878119430678	3.151107253342643e-16	0.0629600578402136	0.25712573150194334
ENSG00000004700	RECQL	EPI	184	0.331666318432947	0.5659653256993741	0.6238429024001394	0.2519752963591009	0.28149790194786756	0.11341673453723303
ENSG00000004700	RECQL	GGE	156	0.6503101132664061	0.17187075297872123	0.09502955458620894	5.447976878693244e-05	0.37547625653125033	0.4024551465996824
ENSG00000004700	RECQL	NAFE	154	0.28482513606585275	0.5994334443857041	0.17175479642565203	0.12936329158146062	0.7406818136484783	0.3634698570476238
ENSG00000004766	VPS50	DEE	60	0.3292382380973097	0.005612207257409218	0.05600101475861931	0.0017160252684882468	0.06085758479524721	0.3102423539545632
ENSG00000004766	VPS50	EPI	76	0.6875732337320425	0.2618985293535286	0.2496162656097574	0.25780268224827624	0.5339142232719525	0.6206496069200464
ENSG00000004766	VPS50	GGE	62	0.7544991359701405	0.5441040706742089	0.03813239426147259	0.291899203874017	0.8143672939383905	0.8497372858561971
ENSG00000004766	VPS50	NAFE	63	0.948693449242932	0.9016246439169824	0.17005992094002606	0.9511920851630133	0.8534016102494408	0.5592798992885843
ENSG00000004776	HSPB6	DEE	12	0.647163673073673	0.009149450234543433	0.28964059882491555	0.0009511555714624353	0.03952892174106514	0.40601445885411686
ENSG00000004776	HSPB6	EPI	14	0.060038930985465214	0.22188771888887784	0.4219247782765879	0.7007595911048734	0.20057407774383984	0.3486365206413552
ENSG00000004776	HSPB6	GGE	13	0.12663216489646084	0.808723625167246	0.9828369114288243	0.05539500182952775	0.37060585795355366	0.6193442093223949
ENSG00000004776	HSPB6	NAFE	12	0.29111680872556484	0.7927716627720167	5.869579106779706e-16	7.128370014238565e-17	2.1528738368868874e-15	0.165601089720071
ENSG00000004777	ARHGAP33	DEE	238	0.1080125455959719	1.754622591464917e-28	4.886338410951738e-08	3.3414549837637973e-76	0.011235826934081431	0.002454832531829013
ENSG00000004777	ARHGAP33	EPI	300	0.6124620574528552	0.2025003179818816	0.26985818909689685	0.2509223822919315	0.7867618798984524	0.7790337462698138
ENSG00000004777	ARHGAP33	GGE	252	0.9961190290215686	0.0013713866970343814	0.10618721571431695	0.024698905714714524	0.0762363220610098	0.9563427649066208
ENSG00000004777	ARHGAP33	NAFE	259	0.6308034851789484	0.02110969988738371	0.49182820503031777	1.2420244674625394e-10	0.8789914662933768	0.7755437789106512
ENSG00000004779	NDUFAB1	DEE	33	0.6721414213476116	0.9944993990667352		2.8876687256786912e-12	0.8516249030547622	0.39688892695292555
ENSG00000004779	NDUFAB1	EPI	41	0.8793030876381763	0.7738833203119706		0.4166851477610206	0.9233900670291023	0.5785863944394474
ENSG00000004779	NDUFAB1	GGE	33	0.8437425411459711	0.6614155517924687		0.00010181560219882519	0.9582126783841918	0.9894189696072454
ENSG00000004779	NDUFAB1	NAFE	36	0.8337704029854309	0.8341185793135577		0.0072152831953207226	0.9722558793532519	0.6592468874738528
ENSG00000004799	PDK4	DEE	64	0.3117011335485498	0.49642519536072194	0.007541029290845007	3.9131605022468416e-10	0.5406572078220406	0.9876730625755725
ENSG00000004799	PDK4	EPI	75	0.31115731711393163	0.3065542778721329	0.19370798397827563	0.09869524184703721	0.2607851944099743	0.15178468470608455
ENSG00000004799	PDK4	GGE	67	0.393358036238291	0.2957422985657547	0.03265925662772098	0.5320318408809914	0.21674407678261462	0.059231043613306715
ENSG00000004799	PDK4	NAFE	69	0.7426761088808099	0.6200820671660963	0.6626780496611444	0.2986591999982488	0.829319109323718	0.3644138260344105
ENSG00000004809	SLC22A16	DEE	166	0.09243504128786226	0.24538191192877637	5.261502996286059e-10	1.650651816944906e-13	0.29367481490418373	0.8843675175746122
ENSG00000004809	SLC22A16	EPI	210	0.9420770349070154	0.40013754298084947	0.12257159931669408	0.7151147773995701	0.7784820081001763	0.9122354481770105
ENSG00000004809	SLC22A16	GGE	167	0.4822391925107825	0.5325045186115656	0.012426044827790106	0.00616879325237376	0.8704263964033749	0.43247621108255685
ENSG00000004809	SLC22A16	NAFE	185	0.8469516035020485	0.9364862646520057	0.0006213492199204967	0.5404215200043726	0.3849531709654221	0.7268427861085489
ENSG00000004838	ZMYND10	DEE	110	0.16155230121122938	0.8240994566340618	5.638866638361897e-09	0.00013099232415707452	0.11265685488646056	0.8060526926948086
ENSG00000004838	ZMYND10	EPI	134	0.7931061058022005	0.2777312656392737	0.29073178355965357	0.7508517498923745	0.7732198608426945	0.5845167659062003
ENSG00000004838	ZMYND10	GGE	110	0.9840285114308094	0.444890549507423	0.005788322245340434	0.09592299617886095	0.5840068433645613	0.46882863278715514
ENSG00000004838	ZMYND10	NAFE	121	0.3004268588268718	0.5363833462679983	0.17513120463747134	0.20166917676262575	0.7678151976576749	0.7026510317691093
ENSG00000004846	ABCB5	DEE	393	0.03414107687381223	0.34470711711232627	2.3934613401370424e-11	3.052237111780383e-29	0.19451659234851548	0.6731162472060072
ENSG00000004846	ABCB5	EPI	500	0.13844173367896234	0.47511480014142093	0.26604520303320256	0.3991664301104566	0.4545651597730007	0.3425847228974327
ENSG00000004846	ABCB5	GGE	415	0.3336778227758418	0.5842754934520158	0.00018597486874360466	1.0043999950640798e-07	0.8196468044367478	0.6228964455829566
ENSG00000004846	ABCB5	NAFE	425	0.36146743422575167	0.5421545032097602	0.14249144433877076	0.0007288688881258626	0.6246203208620056	0.29320547678475195
ENSG00000004864	SLC25A13	DEE	159	0.49511752672243514	0.4424802830480201	1.1369759271702146e-08	1.3157657027340583e-14	0.8953596104325969	0.9635254874724516
ENSG00000004864	SLC25A13	EPI	207	0.671931228565763	0.24025403030143752	0.7704329404976805	0.34250811305345485	0.8293191252225772	0.9406727203757534
ENSG00000004864	SLC25A13	GGE	175	0.6802634749223588	0.5855396808137987	0.010980289277147526	0.0030533641794166753	0.9065630353373982	0.538628312806362
ENSG00000004864	SLC25A13	NAFE	171	0.24372891555265325	0.4787651985304553	0.22130938023971441	0.0420692861512316	0.7715716364403262	0.7367307615112842
ENSG00000004866	ST7	DEE	45	0.7494623092562254	0.20459478548511073	0.006790468664359977	0.01668448756798904	0.1843012240643902	0.07239939965489528
ENSG00000004866	ST7	EPI	67	0.9085540161541423	0.5269030815663813	0.7634536931674321	0.7473309339717389	0.9170947542575296	0.4748067124279265
ENSG00000004866	ST7	GGE	50	0.3670539958906115	0.5379475539327017	0.19578462461054263	0.4394204463528	0.8567735926876691	0.6550902766525087
ENSG00000004866	ST7	NAFE	51	0.48001129906741447	0.19119428418402765	0.4916151104995805	0.04185481952169216	0.5588694609490217	0.620075523500668
ENSG00000004897	CDC27	DEE	42	0.14219411805337964	0.42644558749918615	0.06944777690054883	0.004392981899774153	0.007860281016816227	0.0003120435555485444
ENSG00000004897	CDC27	EPI	49	0.10584194520213679	0.400102864974334	0.673546090098011	0.2809255826306008	0.33011118651663224	0.20964357858499044
ENSG00000004897	CDC27	GGE	43	0.3970392961029864	0.5294560016883446	0.6749616034200787	0.10234089036175417	0.8827514206185063	0.7104429066028987
ENSG00000004897	CDC27	NAFE	46	0.4392971747824158	0.5439082463644529	0.9691124496763843	0.1930966927839508	0.7940522131932952	0.5284364749463637
ENSG00000004939	SLC4A1	DEE	216	0.9871110412431653	0.6547230008795548		2.935028566306514e-76	0.9746920155846716	0.8797963793457961
ENSG00000004939	SLC4A1	EPI	261	0.34639670127907607	0.8011358710053498	0.19931230039051825	0.31679153453477843	0.5835353557201873	0.47762738919834014
ENSG00000004939	SLC4A1	GGE	215	0.17091805083800848	0.47705953976291904		1.703375682130345e-31	0.2921507306231109	0.18409883922079007
ENSG00000004939	SLC4A1	NAFE	231	0.42446968549987973	0.7058556875034765	0.035954799493194856	0.21219960775185948	0.3413542483957044	0.5007134002567393
ENSG00000004948	CALCR	DEE	106	0.6359737338849758	0.09755335230859431	0.003375092319134851	5.0166967224853656e-11	0.454827791487426	0.45239629300920803
ENSG00000004948	CALCR	EPI	144	0.5268362132105564	0.5397751869090031	0.04508245738120072	0.33861858416222046	0.41176741343104684	0.45761240107690193
ENSG00000004948	CALCR	GGE	115	0.28736796803779924	0.3100966478001824	2.783839411561089e-06	0.7575589931963976	0.01618712921054885	0.180067898036799
ENSG00000004948	CALCR	NAFE	122	0.6763537120316291	0.06230314812723266	0.013228755877438174	0.926387151528616	0.18323890124844094	0.23743119458510328
ENSG00000004975	DVL2	DEE	185	0.6074141146883424	0.28291703518234396	5.9163677041730075e-05	3.3382882862533184e-08	0.7657745107162234	0.9137077017002514
ENSG00000004975	DVL2	EPI	236	0.10572649516137153	0.7341685386020194	0.5997970374387691	0.08617932568557941	0.23273609777679252	0.1812796832983623
ENSG00000004975	DVL2	GGE	183	0.9477258138173945	0.25150729113216574	0.07636151843973556	0.01727213136467552	0.8237503653106427	0.7292124855699467
ENSG00000004975	DVL2	NAFE	207	0.41221177687838384	0.9839813539964433	0.6554957518640927	0.003375348467444528	0.7761580950133341	0.4907790388744562
ENSG00000005001	PRSS22	DEE	74	0.03477004023040792	0.49034905311294996	0.10896796959454935	5.5999922631255686e-06	0.28728910022527704	0.8031222994626339
ENSG00000005001	PRSS22	EPI	93	0.7017371698156583	0.8872925875928271	0.7515580024895792	0.45060700917843943	0.9722704930518773	0.739855968246175
ENSG00000005001	PRSS22	GGE	75	0.627551415711876	0.8880720668953278	0.44518426029947344	0.0621232006359505	0.9788568872959762	0.6730872406096502
ENSG00000005001	PRSS22	NAFE	81	0.428674211814686	0.33659865104342057	0.31926884794102456	0.68169387269858	0.6236076108947388	0.5871740907994232
ENSG00000005007	UPF1	DEE	87	0.5006698772129103	0.35263460344693653		6.709794181869522e-32	0.22835247397675204	0.06749595162168694
ENSG00000005007	UPF1	EPI	132	0.5642901652848806	0.671493074856547		0.02368643772092057	0.9196783556675309	0.8752135041082105
ENSG00000005007	UPF1	GGE	95	0.11263379275044416	0.07675964794732203		3.5927192235703795e-12	0.17590827480515628	0.8433277510902131
ENSG00000005007	UPF1	NAFE	105	0.2922555813053431	0.9056299712376213		3.950748642091626e-08	0.6023413735233889	0.3383088368973738
ENSG00000005020	SKAP2	DEE	35	0.9904861756689838	0.7706958271767798	0.007726772260506673	0.00040643655034664525	0.9907606025829152	0.7492656366617394
ENSG00000005020	SKAP2	EPI	54	0.9639508890178001	0.7333592653298924	0.2463967948377597	0.12452877041456578	0.5990727767315054	0.3526668056593587
ENSG00000005020	SKAP2	GGE	38	0.8753565722956576	0.9902556266707705	0.7097180645881402	0.0587650346514621	0.935420313458133	0.4607611363800236
ENSG00000005020	SKAP2	NAFE	44	0.5762498120069599	0.7923613703663256	0.7063453548217086	0.08581850506595191	0.6066569445915062	0.21706570118250526
ENSG00000005059	MCUB	DEE	22	0.9321651548771752	0.21775448488631474	0.00013407196638279243	6.174790758713681e-05	0.5581158797541939	0.5113764422640752
ENSG00000005059	MCUB	EPI	31	0.2776835628685371	0.6080240621357695	0.7625814056264609	0.19561175270585035	0.716973212285018	0.6825964366732074
ENSG00000005059	MCUB	GGE	26	0.17321207607144024	0.2074444112818775	0.5469852855804913	0.004505805215969471	0.2541222987944553	0.46064392391476094
ENSG00000005059	MCUB	NAFE	27	0.33786706285989365	0.8714959869892008	0.6934806614296973	0.2458721842063791	0.8825889238221796	0.6399443127912892
ENSG00000005073	HOXA11	DEE	43	0.07844869920184629	0.21618698737363395		3.244245921889361e-09	0.19723509633398467	0.4108504275363921
ENSG00000005073	HOXA11	EPI	59	0.587863431961327	0.9950430791445194	0.12135940864749456	0.09356812550429856	0.14853122274286149	0.08383899752764883
ENSG00000005073	HOXA11	GGE	43	0.38267149977776305	0.4577284078278322		0.20464761357752834	0.6502280268097045	0.6587882402302616
ENSG00000005073	HOXA11	NAFE	52	0.8729645666788729	0.917667848462985		0.14035716664430756	0.1443863711468227	0.022596279705567435
ENSG00000005075	POLR2J	DEE	25	0.8363247478199619	0.9325532140278721	0.06504182318353353	0.0019082040901945384	0.9992076980639562	0.90648522031861
ENSG00000005075	POLR2J	EPI	31	0.6062988254366684	0.5610957705222688	0.8681901476076983	0.526284546631169	0.9133613988076952	0.579198853150065
ENSG00000005075	POLR2J	GGE	27	0.5190818667725069	0.7826850871064421	0.04381026974587788	0.5251875732178944	0.7664446061910832	0.8408907778461189
ENSG00000005075	POLR2J	NAFE	26	0.5511268300957242	0.048032058069056915	0.9244809055591163	0.7356950527900896	0.3505180099224879	0.9972053646515106
ENSG00000005100	DHX33	DEE	179	0.3589733635653659	0.4595179977637044	1.1003396696142505e-07	1.920628119289938e-09	0.5136355816143894	0.9963272462327968
ENSG00000005100	DHX33	EPI	232	0.4229997223122265	0.7409774132214513	0.09673267400312871	0.7507140747668379	0.6684291061607228	0.6149677487780121
ENSG00000005100	DHX33	GGE	189	0.3912688325332886	0.6146303684429233	0.0006168056241262515	0.06489180575073178	0.32262415034510644	0.17581746627990943
ENSG00000005100	DHX33	NAFE	195	0.2508145265806864	0.4179604628192485	0.03683469659916867	0.26544810879594044	0.539239919516151	0.6479225734173424
ENSG00000005102	MEOX1	DEE	71	0.25907163469213756	0.4538019001074379	0.04295709212848545	0.00025220157660972044	0.7493612781382024	0.9642717737606019
ENSG00000005102	MEOX1	EPI	78	0.30000634636954343	0.04025533351115693	0.18588849923927095	0.28938726725717273	0.10662086934275067	0.3774076047898708
ENSG00000005102	MEOX1	GGE	71	0.8377581972396944	0.16196710411231402	0.43930662054245295	0.09066344139466163	0.7254126307660346	0.9649889442828969
ENSG00000005102	MEOX1	NAFE	75	0.6629954585488048	0.3054913803230521	0.0008820923608226253	0.14949195905933677	0.04902032480399066	0.3702882516746727
ENSG00000005108	THSD7A	DEE	774	7.449027278926317e-05	0.8124336755417251	0.002348020409514796	3.761440124331722e-08	0.00013839760962490504	0.0027680218881803308
ENSG00000005108	THSD7A	EPI	995	0.04312367031361439	0.4818209857151199	0.5030615147048505	0.9263651089611842	0.32118172657093175	0.6096018038545021
ENSG00000005108	THSD7A	GGE	820	0.11986287449542596	0.7702721538827584	0.45145572687751623	0.008705202538185526	0.4820571854444632	0.4121724229905487
ENSG00000005108	THSD7A	NAFE	863	0.6330592960957948	0.27494216242053676	0.04610002993782612	0.7514914201129762	0.5800102075929183	0.7997827353395898
ENSG00000005156	LIG3	DEE	218	0.3392770410114009	0.8109048078810055	0.00024555343002536213	2.7372096240769706e-14	0.7903277292590449	0.5930517149393852
ENSG00000005156	LIG3	EPI	303	0.9222493317566911	0.4714620300006561	0.3677248484527128	0.6850844120347086	0.7430509990162872	0.31046359103164695
ENSG00000005156	LIG3	GGE	238	0.8402044857534932	0.34840427367094307	0.0020185661795245544	0.018340665502931532	0.7096491542665473	0.7899998274616185
ENSG00000005156	LIG3	NAFE	258	0.9001461050399279	0.32733488571979397	0.21476687883419493	0.07767673440000754	0.46757352644533823	0.15966371421201447
ENSG00000005175	RPAP3	DEE	85	0.05024992777920784	0.4093328693951188	3.738627470652882e-05	3.0472692596544757e-10	0.19806255880143542	0.8300022477687731
ENSG00000005175	RPAP3	EPI	109	0.2679582175763701	0.20596835545666137	0.666808704157878	0.32255071948268743	0.47608167846761984	0.7097780358406307
ENSG00000005175	RPAP3	GGE	93	0.48791410626904796	0.2911587746991936	0.22958110930357717	0.0010287647518002322	0.7641221861881422	0.7368577688666724
ENSG00000005175	RPAP3	NAFE	92	0.8080786221598443	0.5643317491685292	0.13151651696726505	0.11961955918095221	0.9554190040179598	0.9958809675015354
ENSG00000005187	ACSM3	DEE	166	0.5470078076879915	0.7361913882849125	1.2430749878112445e-11	1.0466734207179011e-16	0.7836520369692102	0.7881214793564102
ENSG00000005187	ACSM3	EPI	203	0.5989721027159614	0.16505203651355654	0.9326710333273138	0.6533320097122883	0.6125065512497271	0.6069991639014558
ENSG00000005187	ACSM3	GGE	168	0.4140087654205814	0.7418951218948625	0.01716435899894812	2.241260795964809e-05	0.9143614702949172	0.8003229469887148
ENSG00000005187	ACSM3	NAFE	186	0.7937434620005781	0.01515766682283428	0.22816637663714381	0.08277806530514356	0.18706960915078352	0.7743615743058279
ENSG00000005189	REXO5	DEE	110	0.7501612285880535	0.2707017448368219	0.035109293405079775	3.045787707329764e-08	0.7625741543957127	0.992573591797449
ENSG00000005189	REXO5	EPI	150	0.9750904143377037	0.6832390941408946	0.9020108119955663	0.6056880233022464	0.38008414218100156	0.06942267914018646
ENSG00000005189	REXO5	GGE	118	0.44134143024544403	0.8437068350687791	0.44785609642354807	0.005234822694716306	0.9066871601004919	0.7856535709079497
