Gene ID,Gene Name,Group,Constraint p-value,Pathogenicity p-value,pLoF p-value,Unified Model p-value,Epi25 p-value
ENSG00000011105,TSPAN9,DEE,0.4969887345670439,0.3660273870663193,0.8227831295427562,0.6265684889750098,
ENSG00000011114,BTBD7,DEE,0.0060751121923977,0.7557408246427535,0.0649312272593548,0.0125320613554407,
ENSG00000011132,APBA3,DEE,0.9960051561230558,0.5773078337559968,0.9449520025869088,0.9574764113652856,
ENSG00000011143,MKS1,DEE,0.8475595852313853,0.2366943423890327,0.5622569555844308,0.661510095118669,
ENSG00000011198,ABHD5,DEE,0.9747545769656278,0.7393910542305154,0.0006062205720963,0.0073352652108097,
ENSG00000011243,AKAP8L,DEE,0.0059895538801504,0.5097568364872734,0.0784316617644791,0.014594335389722,
ENSG00000011258,MBTD1,DEE,0.8381760277641406,0.889502688647837,,0.9761645595781336,0.34067
ENSG00000011260,UTP18,DEE,0.0050233398228417,0.5894778411363655,0.8876793425053326,0.0152157834774909,
ENSG00000011275,RNF216,DEE,0.6278281635502275,0.6112091113658509,0.9646327280878252,0.9299636871928094,
ENSG00000011295,TTC19,DEE,0.79259046628745,0.6323016270824573,0.3920423115061797,0.7093197520030841,
ENSG00000011304,PTBP1,DEE,0.6936383250651055,0.2419691530199455,0.9575854268121556,0.6917836658315737,
ENSG00000011332,DPF1,DEE,0.9699514068711904,0.2932621479075989,,0.5710397445081576,0.55953
ENSG00000011347,SYT7,DEE,0.0020367399490422,0.7007566788040136,0.98850699683767,0.0175716627197068,0.1442
ENSG00000011376,LARS2,DEE,0.9840910631989804,0.526354293119449,0.8875712843080537,0.9383140450554373,
ENSG00000011405,PIK3C2A,DEE,0.2143913764868428,0.6275345151236733,0.5842655826024621,0.5494728467727512,
ENSG00000011422,PLAUR,DEE,0.0216921499819331,0.0264713785009167,0.2448744337841212,0.0113881535461072,0.59216
ENSG00000011426,ANLN,DEE,0.2335961712031653,0.489601421569205,0.2341725640362199,0.3231931418786128,
ENSG00000011454,RABGAP1,DEE,0.978218923459204,0.1205449366556614,,0.2976223638395486,0.35722
ENSG00000011465,DCN,DEE,0.6422593746315484,0.4552963334443339,0.7955147681560524,0.8243033448954717,
ENSG00000011478,QPCTL,DEE,0.2784297124067667,0.4954365825731919,0.511666093203074,0.6847768074830813,
ENSG00000011485,PPP5C,DEE,0.003726150105365,0.8327282587979109,0.8193693394525923,0.0361406222422713,0.27122
ENSG00000011523,CEP68,DEE,0.7425943846420056,0.6918170457533769,0.4415718841830851,0.8258114424033453,
ENSG00000011590,ZBTB32,DEE,0.8668489080422563,0.9292701509245154,0.7107461555966579,0.9823043723086003,0.66756
ENSG00000011600,TYROBP,DEE,0.9766477916504156,0.6633338574687819,0.984748910524288,0.9761511649064986,
ENSG00000012048,BRCA1,DEE,0.8340249256754189,0.8514568757235048,0.7016815368645595,0.974018043862275,
ENSG00000012061,ERCC1,DEE,0.0019353243043276,0.2539121530481393,0.8782726872197485,0.0095470627744629,
ENSG00000012124,CD22,DEE,0.929665268835426,0.5497927192305421,0.3419243517474055,0.7185213304402385,
ENSG00000012171,SEMA3B,DEE,0.8612703586156893,0.8074299311109285,0.500352081855737,0.8926306977359411,
ENSG00000012223,LTF,DEE,0.7420621180611233,0.2307579060023863,0.9391559473529044,0.6657488960312585,0.53165
ENSG00000012232,EXTL3,DEE,0.9214647917013664,0.6166768660658337,0.9100024251032812,0.9656830664997996,0.44248
ENSG00000012660,ELOVL5,DEE,0.4401376736761245,0.5007701095615582,,0.5498315470647784,
ENSG00000012779,ALOX5,DEE,0.8559838278183995,0.5635562005260213,0.3756677920765731,0.7784647545699215,
ENSG00000012822,CALCOCO1,DEE,0.5004691968945073,0.2069155900168285,0.2259276839005368,0.304515235512135,
ENSG00000012963,UBR7,DEE,0.7234322499484147,0.5587387117275806,0.9268395672079814,0.9392065299653816,
ENSG00000013016,EHD3,DEE,0.047732399255412,0.3821174535525954,0.2549021299007029,0.1161783300542213,
ENSG00000013275,PSMC4,DEE,0.789273166708935,0.0446065004931536,0.8473711444524792,0.245978559601093,0.92353
ENSG00000013288,MAN2B2,DEE,0.7979959167946785,0.7409493853492175,0.5663531186487103,0.9149423974345012,
ENSG00000013293,SLC7A14,DEE,0.9337482621647694,0.6368903651447722,0.9313794352256332,0.9699627777614432,
ENSG00000013297,CLDN11,DEE,0.655249521298567,0.2807252406385859,,0.5408395411667719,
ENSG00000013306,SLC25A39,DEE,0.751174306211164,0.3398813792037418,0.9304152510902453,0.8060280260092265,
ENSG00000013364,MVP,DEE,0.3980467535203008,0.2471320326902003,0.435198976881131,0.4571549212859624,
ENSG00000013374,NUB1,DEE,0.4345446413329968,0.0607357160138654,0.905541790982739,0.2464995929243509,
ENSG00000013375,PGM3,DEE,0.0281904165062956,0.0434791093586127,0.6428260569447413,0.041029968528014,
ENSG00000013392,RWDD2A,DEE,0.0807477704150426,0.2762684245381682,0.589755869474138,0.2693852002450776,
ENSG00000013441,CLK1,DEE,0.9022039276841084,0.0420229774474249,0.8291600349581243,0.2419436670685835,
ENSG00000013503,POLR3B,DEE,5.055206890914141e-05,0.9592049256251158,0.5773719976062452,0.0006899892488102,0.64658
ENSG00000013523,ANGEL1,DEE,0.9736636958170202,0.3522257188627316,0.322118437449294,0.5865077477804055,
ENSG00000013561,RNF14,DEE,0.2662719652630827,0.9155532185919312,0.489363288866915,0.6390306389173874,
ENSG00000013573,DDX11,DEE,0.1284773665790138,0.7538422329551819,0.0969041618608286,0.1702067276730312,
ENSG00000013583,HEBP1,DEE,0.3215873487540757,0.9871141116595938,0.9215930746268308,0.7916631764492486,
ENSG00000013588,GPRC5A,DEE,0.9200335024245052,0.8259519340165107,0.4449275159817359,0.8896448578310787,
ENSG00000013725,CD6,DEE,0.9111549588933452,0.4557080300623349,0.8288775116222749,0.8821777400324183,0.53695
ENSG00000013810,TACC3,DEE,0.86518639388465,0.3262577089987981,0.5239398377249682,0.6957372516408948,
ENSG00000014123,UFL1,DEE,0.9873545080169556,0.5414600331219463,0.3639402517825725,0.6941919342916179,
ENSG00000014138,POLA2,DEE,0.3126875801727115,0.4401913146269528,,0.5723595219010251,
ENSG00000014164,ZC3H3,DEE,0.4832816311710008,0.7633503312476625,0.1897716537498741,0.4603748486627727,
ENSG00000014216,CAPN1,DEE,0.0206383605281752,0.0711663706599199,0.6413264638399663,0.0338820089454547,
ENSG00000014641,MDH1,DEE,0.7325678052044415,0.6942332558100055,0.7871173749080934,0.9578069161688776,
ENSG00000014824,SLC30A9,DEE,0.9380890607454312,0.7524206161037854,0.5544384656754193,0.9230984611181589,
ENSG00000014914,MTMR11,DEE,0.6880311464623015,0.2585996458164258,0.1370902111762869,0.3312979200520627,
ENSG00000014919,COX15,DEE,0.9809318725256364,0.7356430504248221,0.270967740858016,0.7395338879250334,
ENSG00000015133,CCDC88C,DEE,0.9060429846954589,0.7890982828188933,0.7316240782315888,0.9743727754788996,
ENSG00000015153,YAF2,DEE,0.5444008860834394,0.5516083864338724,,0.716338347561441,0.34462
ENSG00000015171,ZMYND11,DEE,0.1299125606639676,0.4857223689919947,0.9130151647931316,0.409303373616279,0.46139
ENSG00000015413,DPEP1,DEE,0.7996407056858196,0.078194157843228,0.6652339755636848,0.3112824109836973,
ENSG00000015475,BID,DEE,0.719404722924482,0.4591865736883174,0.9530751198171044,0.8715618098878807,
ENSG00000015520,NPC1L1,DEE,0.0737645969337073,0.9306937590353804,0.7551714132391212,0.3483613248554737,
ENSG00000015532,XYLT2,DEE,0.9280757776214964,0.9507985734414324,0.8731168387387443,0.9965938657053696,
ENSG00000015592,STMN4,DEE,0.8104486361913505,0.5292226066315633,,0.8053618516607569,0.87605
ENSG00000015676,NUDCD3,DEE,0.5972558281222387,0.8362871846592488,0.9393157067803556,0.9306810874007736,
ENSG00000016082,ISL1,DEE,0.9100455145269278,0.8586999007629483,,0.976812161299246,0.54127
ENSG00000016391,CHDH,DEE,0.1754435837432858,0.2598643474738086,0.2332481622999426,0.2227229895030429,
ENSG00000016402,IL20RA,DEE,0.8089170974937856,0.4672933453527574,0.8415293954353067,0.8824131430361994,
ENSG00000016490,CLCA1,DEE,0.1808212819408382,0.4591253477487665,0.3130839806694722,0.2487173773186075,
ENSG00000016602,CLCA4,DEE,0.8483819000749085,0.6690199285638272,0.459700229426025,0.8581517580716553,
ENSG00000016864,GLT8D1,DEE,0.1574057940341701,0.7196165696841901,0.3436568927718967,0.4480278662393112,
ENSG00000017260,ATP2C1,DEE,0.7916899242055417,0.4703396594321478,0.0018790084272213,0.0124303439664159,0.37209
ENSG00000017427,IGF1,DEE,0.6186232785759034,0.4198389956630014,,0.698717387711355,0.083638
ENSG00000017797,RALBP1,DEE,0.7104268148299124,0.7641053773276238,0.5184557241363671,0.8894440363193609,
ENSG00000018189,RUFY3,DEE,0.7387354213175148,0.612477210346642,,0.8405819287168502,0.49962
ENSG00000018236,CNTN1,DEE,0.356681167769995,0.984720710966473,0.9135492601208088,0.8346338593569681,
ENSG00000018280,SLC11A1,DEE,0.7092324491190554,0.4060451100147175,0.0128346754529541,0.0826688446176457,
ENSG00000018408,WWTR1,DEE,0.6672029285279623,0.9911256166452936,0.840792084195188,0.953880441095121,
ENSG00000018510,AGPS,DEE,0.125681945892177,0.5360078235638401,0.8148668811448371,0.4588326524780376,0.27203
ENSG00000018625,ATP1A2,DEE,0.408055197134047,0.4182237112684196,0.4097559898364525,0.603457582851579,0.046667
ENSG00000018699,TTC27,DEE,0.8680654019805435,0.5332484654022347,0.9506481769289278,0.9313581192771015,
ENSG00000018869,ZNF582,DEE,0.8078642127710867,0.7948125735263046,0.3602059230672364,0.8133614314686503,
ENSG00000019102,VSIG2,DEE,0.8527035090679637,0.0291079276085979,0.903500649260795,0.1820846460522506,
ENSG00000019144,PHLDB1,DEE,0.6718072561010362,0.2121668394237652,0.1217902288378565,0.2474877533115235,0.6927
ENSG00000019169,MARCO,DEE,0.0039779452171094,0.2300191974828244,0.9164000586313076,0.0208144817194322,
ENSG00000019186,CYP24A1,DEE,0.4403118632222098,0.3826335228256687,0.4303432370858224,0.5812042328330737,
ENSG00000019485,PRDM11,DEE,0.579165497066261,0.3659838438034005,0.9362979860854092,0.7876939046917562,
ENSG00000019505,SYT13,DEE,0.0014994934788892,0.0006484970076278,0.8087003748028871,0.0001566463036981,
ENSG00000019549,SNAI2,DEE,0.8540861382038439,0.11791208873111,,0.1934542536460635,
ENSG00000019582,CD74,DEE,0.9441827400774272,0.9710694010074622,0.9189557915569102,0.9997065673377036,
ENSG00000019991,HGF,DEE,0.7335993557318609,0.1123090443875434,0.8369501995153397,0.4332865413710646,
ENSG00000019995,ZRANB1,DEE,0.8368236698761468,0.4347308530783731,0.905357413529766,0.8883013730212399,0.66252
ENSG00000020129,NCDN,DEE,0.6910823326538937,0.6316202839323174,0.8525317632357755,0.9336588625779848,0.13257
ENSG00000020181,ADGRA2,DEE,0.9139927266593412,0.5762122836469574,0.4865768628951258,0.8320035935978047,0.26777
ENSG00000020256,ZFP64,DEE,0.2491216284328,0.2932674175207278,,0.2897343319333816,0.21563
ENSG00000020426,MNAT1,DEE,0.0112975078875969,0.0485068008948095,0.976328680818549,0.0266024954360071,
ENSG00000020577,SAMD4A,DEE,0.3957635593438923,0.02214133060046,0.7146155965503082,0.0837836799807271,
ENSG00000020922,MRE11,DEE,0.6481696078999531,0.1852847805756083,0.3837727403529133,0.4539504397093228,
ENSG00000021300,PLEKHB1,DEE,0.8265911425526035,0.3269222341981336,0.8855283431070535,0.792968189137962,
ENSG00000021355,SERPINB1,DEE,0.8700453673173354,0.5865638489697171,0.8987385266723074,0.9554820657674552,
ENSG00000021461,CYP3A43,DEE,0.1247939024904104,0.2723308238296615,0.0725201711104641,0.1036562129522254,
ENSG00000021488,SLC7A9,DEE,0.4831085981693672,0.2121378203160801,0.3654081927337573,0.383217390305239,
ENSG00000021574,SPAST,DEE,0.2581282016916483,0.311433038675494,0.5823450291498586,0.6508722231132513,0.78942
ENSG00000021762,OSBPL5,DEE,0.8893025239597617,0.5772037513442927,0.0718092466215563,0.3005418970316971,
ENSG00000021776,AQR,DEE,0.7908188526770955,0.0334379193628114,0.9186662906249654,0.1598668668802144,0.6426
ENSG00000021826,CPS1,DEE,0.2155459712288681,0.712445385205642,0.4142325033790427,0.5709483142992344,
ENSG00000021852,C8B,DEE,0.6612652223068666,0.2393963061081587,0.808111601908052,0.6465264850814909,
ENSG00000022277,RTF2,DEE,0.2481427598825382,0.7096013246295068,0.060277523138311,0.1970525784334663,
ENSG00000022355,GABRA1,DEE,0.0183821101765125,0.2537192952935496,0.9823544357306272,0.0030215528871284,0.00051906
ENSG00000022556,NLRP2,DEE,0.7317098956659749,0.081693758430412,0.6422722315471869,0.3326659393933037,
ENSG00000022840,RNF10,DEE,0.2915687996487575,0.8781259451344212,0.5173611606084917,0.663455720751216,
ENSG00000022976,ZNF839,DEE,0.3992505589880533,0.3397926125657063,0.4079305198060401,0.4689691498201475,
ENSG00000023041,ZDHHC6,DEE,0.6781791867140653,0.5566062169016202,0.1448804843214178,0.4314537695889129,
ENSG00000023171,GRAMD1B,DEE,0.8030631230651225,0.7810246263129352,0.9443980618895612,0.9729716010160098,0.72154
ENSG00000023191,RNH1,DEE,6.636507159666682e-05,0.7756309811940034,0.61887171064712,0.001045480645184,
ENSG00000023228,NDUFS1,DEE,0.9631025210173826,0.1631223954758183,0.1514293065486428,0.2006735174013731,
ENSG00000023287,RB1CC1,DEE,0.4946570243446392,0.7393753176174437,0.9436727989790508,0.8977534912432122,
ENSG00000023318,ERP44,DEE,0.9372257892140928,0.7768399495461014,0.9866159736835788,0.993718051102534,
ENSG00000023330,ALAS1,DEE,0.9036032290285262,0.3563177843469923,0.9455155916719278,0.8304437447193385,
ENSG00000023445,BIRC3,DEE,0.9589377405062158,0.0616480566470622,0.6203131986409304,0.3098293398410829,
ENSG00000023516,AKAP11,DEE,0.683009930481761,0.625282431316462,0.8005215870487234,0.9255980056172528,
ENSG00000023572,GLRX2,DEE,0.355891911021044,0.0321652214963512,0.5779948147490084,0.1490884624766372,
ENSG00000023608,SNAPC1,DEE,0.7393347331506839,0.2431384249315023,0.9614569888834184,0.6432276817635091,
ENSG00000023697,DERA,DEE,0.7019488323688472,0.9201142934224552,0.4681267875449471,0.8705233315875405,
ENSG00000023734,STRAP,DEE,0.0008172369298608,0.7819349627088062,0.7240987489144091,0.0087630155812451,0.070817
ENSG00000023839,ABCC2,DEE,0.7036240062955333,0.805582549365917,0.6574240131713243,0.9362340501028268,
ENSG00000023892,DEF6,DEE,0.3668428327834825,0.6462355921937505,0.8920153425214119,0.7385528942743544,0.77663
ENSG00000023902,PLEKHO1,DEE,0.92795405259609,0.613900772746047,0.3543074035306708,0.7997245502582645,
ENSG00000023909,GCLM,DEE,0.7524177373263844,0.9139362613329712,0.0997905154669032,0.2890120427533714,
ENSG00000024048,UBR2,DEE,0.9257825511287494,0.0372000797247379,0.9474798742953128,0.2202473339915828,
ENSG00000024422,EHD2,DEE,0.4403369191975381,0.4911945391738079,0.0893179048658352,0.246466571810111,
ENSG00000024526,DEPDC1,DEE,0.0002277929163626,0.6591174043878186,0.9549401714893808,0.0031001592254795,
ENSG00000025039,RRAGD,DEE,0.102602775149617,0.0028367084748317,0.6788110489114547,0.0037283949706695,0.36878
ENSG00000025156,HSF2,DEE,0.5806832636958132,0.8012009116670682,,0.8549959370662324,0.47587
ENSG00000025293,PHF20,DEE,0.7565224363957632,0.3168800332072222,3.114156170297001e-06,4.9663383413578815e-05,
ENSG00000025423,HSD17B6,DEE,0.0006983512974894,0.0489609663086912,0.4421752889823915,0.0042957778038728,
ENSG00000025434,NR1H3,DEE,0.9351331509421096,0.9592637942635532,0.9160151845689092,0.9990578597969536,
ENSG00000025708,TYMP,DEE,0.7900817293612796,0.7188342254809492,0.9699090710598086,0.972254082489124,
ENSG00000025770,NCAPH2,DEE,0.8768857984604158,0.5424890047041142,0.672316009101684,0.9060227604672728,
ENSG00000025772,TOMM34,DEE,0.3701331705786287,0.5053202582568458,0.4096559049690005,0.5861821908762788,
ENSG00000025796,SEC63,DEE,0.7941337534387913,0.1213366740872565,0.8487639690688843,0.4864810143678186,0.54725
ENSG00000025800,KPNA6,DEE,0.8425804475629665,0.6093910203069492,,0.842174570681249,0.77956
ENSG00000026025,VIM,DEE,0.854950725277015,0.6928712114253722,0.9455057554756544,0.9825869010483484,
ENSG00000026103,FAS,DEE,0.8463513189954894,0.684834492010195,0.8910748899397662,0.9702607404683244,
ENSG00000026297,RNASET2,DEE,0.9174034655009708,0.9139293239872834,,0.9804860955436112,
ENSG00000026508,CD44,DEE,0.6936304929703984,0.6988627796273412,0.8015987281059374,0.9448151958026236,0.44977
ENSG00000026559,KCNG1,DEE,0.7238299359377127,0.1822800337789109,,0.3896261603081877,0.9387
ENSG00000026652,AGPAT4,DEE,0.5663743362289583,0.7663774027814311,0.920389669974316,0.9417276865027276,0.78981
ENSG00000026751,SLAMF7,DEE,0.6142300078604845,0.1562224328845902,0.170219283957829,0.2303144536627321,
ENSG00000026950,BTN3A1,DEE,0.5215504039629832,4.591515429642614e-05,0.972143721342824,0.0005601449987998,0.41462
ENSG00000027001,MIPEP,DEE,0.8726763917820015,0.4997073059668846,0.8720394189990504,0.9142726562908036,
ENSG00000027075,PRKCH,DEE,0.7307645096421723,0.2709854026156185,0.7210286754758042,0.7457573165660927,
ENSG00000027644,INSRR,DEE,0.6294163715805254,0.8364691914260067,0.8028446469611691,0.9582216556912296,
ENSG00000027697,IFNGR1,DEE,0.0217973938236201,0.9614216223733274,0.1688995753315538,0.1356959118164563,
ENSG00000027847,B4GALT7,DEE,0.0287635359392071,0.6195385374889022,0.871207703048612,0.1803478296068602,
ENSG00000027869,SH2D2A,DEE,0.94259215544704,0.916641425413952,0.2443330948797385,0.7055381587602194,
ENSG00000028116,VRK2,DEE,0.6511443005191265,0.0377160920825758,0.4524323993769281,0.1439947398186864,
ENSG00000028137,TNFRSF1B,DEE,0.8813761425189813,0.7316350306814896,0.939788723680485,0.9868595929201338,
ENSG00000028203,VEZT,DEE,0.4304158205541497,0.5221483256827848,0.6030349973288117,0.7095477477437819,
ENSG00000028277,POU2F2,DEE,0.9605611766935072,0.7426881278221888,,0.9458847180367168,0.72969
ENSG00000028310,BRD9,DEE,0.6120933274992235,0.3184939259002914,0.8920282397429832,0.7448696947892708,
ENSG00000028528,SNX1,DEE,0.8223795981529722,0.218023330723575,0.919437977387622,0.6740415038718427,
ENSG00000028839,TBPL1,DEE,0.946569246447572,0.8633805200555655,,0.9635355938261508,0.1007
ENSG00000029364,SLC39A9,DEE,0.9229424254608476,0.9706325310792584,0.0021869364734617,0.0206094411636372,0.16522
ENSG00000029534,ANK1,DEE,0.2825547949872232,0.9898509343551928,0.6081276483427533,0.704194401325937,0.51298
ENSG00000029559,IBSP,DEE,0.5392312432774101,0.4542341629366316,0.9130512225822376,0.7832307862896506,
ENSG00000029639,TFB1M,DEE,0.9039929711296152,0.0142116001117423,0.6391108801845571,0.0668707671382177,
ENSG00000029725,RABEP1,DEE,0.9314015027251497,0.2102505611952485,0.770067777133782,0.6437958441976916,
ENSG00000030066,NUP160,DEE,0.0054918079868363,0.4800249331168994,0.1901234620258721,0.0228092522571625,
ENSG00000030110,BAK1,DEE,0.7649968844691275,0.5934399194232443,0.5689553363821624,0.8405944263110636,
ENSG00000030304,MUSK,DEE,0.910363421254736,0.0615329380132194,0.4256284038446868,0.261327140875946,
ENSG00000030419,IKZF2,DEE,0.0178521163511704,0.5282313728856902,0.0011265758797613,0.0009101462992002,0.14551
ENSG00000030582,GRN,DEE,0.9638283946706931,0.4722706528763183,0.6367730614237825,0.869330272943074,
ENSG00000031003,FAM13B,DEE,0.8907894476045328,0.009887206493697,0.95145382990007,0.0790516431870253,
ENSG00000031081,ARHGAP31,DEE,0.9904156012907014,0.1658794296399371,0.5459367132151045,0.512426791896164,
ENSG00000031691,CENPQ,DEE,0.981758990184586,0.2075370069102437,0.6824938775140541,0.5648259480747297,
ENSG00000031823,RANBP3,DEE,0.7575758468648739,0.4796297972618588,0.1050435700378008,0.3841871320769993,
ENSG00000032389,EIPR1,DEE,0.986689830518326,0.4629231151609729,0.2376974102504353,0.5759655543357205,
ENSG00000032444,PNPLA6,DEE,0.9239637949623524,0.5911058259732411,0.9500247562837306,0.960031075495998,0.073324
ENSG00000032742,IFT88,DEE,0.9602000810614184,0.8905806463927226,0.7032053010720689,0.9839554623146176,
ENSG00000033011,ALG1,DEE,0.0629796267346104,0.1649009217749211,0.2673161287051492,0.0728126445290541,0.23526
ENSG00000033100,CHPF2,DEE,3.4212515851418246e-05,0.4593210525995698,0.6218109724566716,0.0003294252830686,
ENSG00000033170,FUT8,DEE,0.0285323196041215,0.6486692153713063,0.9137101892157644,0.1815093536655309,
ENSG00000033178,UBA6,DEE,0.8489441782842239,0.3915538854346501,0.8338347688086438,0.8473616871575027,
ENSG00000033327,GAB2,DEE,0.4161336449512227,0.2218395515591029,0.9157345606845828,0.5390831954147073,0.48633
ENSG00000033627,ATP6V0A1,DEE,0.8393523477543509,0.6635154903907903,0.7090019729859697,0.9441598820955628,0.75437
ENSG00000033800,PIAS1,DEE,0.3808962579947655,0.4855168305357757,,0.5252287710648903,
ENSG00000033867,SLC4A7,DEE,0.4750559409539876,0.1800636678122459,0.4625243476389991,0.3580662331556885,
