Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value,G4E,Epi25 min p-value
ENSG00000109501,WFS1,GGE,442,0.0184142500843659,0.8610144464887735,0.8716126787808803,0.0004736781473536652,0.00021176034439415313,0.15493498516968895,,0.62723,False,0.62723
ENSG00000109511,ANXA10,GGE,79,0.544403190170762,0.6775993895611614,0.35525003229296415,0.9231332437024852,0.00042970629134198084,0.5229939857837669,,0.91605,False,0.91605
ENSG00000109519,GRPEL1,GGE,43,0.49676503129909266,0.12805894849866703,0.964447267801558,0.4694010681843296,0.03684838989829518,0.4998884977994017,,0.97269,False,0.97269
ENSG00000109534,GAR1,GGE,32,0.9681857207359859,0.6449045377823872,0.07867548191686559,,0.006970626380992791,0.3451517324593038,,,False,
ENSG00000109536,FRG1,GGE,43,0.2018749912015173,0.41552494398943285,0.07403137273817138,0.7749109227354114,0.0011781170223553257,0.25254395137307667,,0.3407,False,0.3407
ENSG00000109572,CLCN3,GGE,93,0.8547196065444305,0.4464517491689436,0.45957870059779815,0.017268039710418022,0.33674822582422026,0.5472554873150849,0.16365,0.072983,True,0.072983
ENSG00000109576,AADAT,GGE,47,0.308293117451637,0.08625065141317755,0.13070639455491823,0.8784635867161389,0.09607966204197996,0.09446839014048047,0.76936,0.71766,False,0.71766
ENSG00000109586,GALNT7,GGE,96,0.25996641439203105,0.08030980291034474,0.5445792067484068,8.871064104799166e-05,0.9208999556228709,0.02771890036642767,,0.26558,False,0.26558
ENSG00000109606,DHX15,GGE,52,0.35304547134762676,0.772556597422068,0.11459825907092247,,6.895495209047524e-08,0.4083585346451698,0.82626,,False,0.82626
ENSG00000109610,SOD3,GGE,36,0.4123453992035985,0.9156341115914863,0.6811403558034406,,2.5599182211405174e-05,0.7426498785907982,0.25437,,False,0.25437
ENSG00000109618,SEPSECS,GGE,109,0.583591895141383,0.21605250665229725,0.9460886221734952,0.06351632056967166,0.009592584193027451,0.7267520562411524,,0.95081,True,0.95081
ENSG00000109625,CPZ,GGE,351,0.019723636863855285,0.9985388251586976,0.5558659599642103,0.03253835818067962,7.879691405500344e-08,0.16791858169013021,,0.3541,False,0.3541
ENSG00000109654,TRIM2,GGE,113,0.7290981345058105,0.8098981883321115,0.47315397312699714,0.6337831304784274,0.07698290384179739,0.952386380004254,0.56021,0.94977,False,0.56021
ENSG00000109667,SLC2A9,GGE,148,0.43907990903830973,0.47418598140796486,0.47594971039200973,0.14437259017364446,0.0005639150976420251,0.7639315563403305,,0.70448,False,0.70448
ENSG00000109670,FBXW7,GGE,76,0.7656978636404452,0.14987026940659776,0.14681298098927123,,5.413888584890532e-06,0.22859175515498684,0.032418,,True,0.032418
ENSG00000109674,NEIL3,GGE,144,0.8298222528642302,0.8455214935614487,0.2518987533332981,0.2945414790132917,0.0038272655786519088,0.8087881005672928,,0.76062,False,0.76062
ENSG00000109680,TBC1D19,GGE,41,0.47439973510211464,0.6846638705489372,0.6341909762775331,,1.3422231582838156e-05,0.7688457855883367,,,False,
ENSG00000109684,CLNK,GGE,206,0.9360325251449362,0.02721443572929496,0.9698086643982431,0.13196419375674667,0.00015033594531168145,0.2089860532051885,,0.75026,False,0.75026
ENSG00000109685,NSD2,GGE,252,0.13915008930324002,0.021337676118412606,0.003723173203669407,0.3709820000074282,0.03292302144587029,0.0009582398055326486,0.54395,0.45176,False,0.45176
ENSG00000109686,SH3D19,GGE,141,0.7477964589551658,0.3955973326734421,0.3419659969971608,0.004676054249763364,0.20582445647938488,0.4250001229950402,,0.20148,False,0.20148
ENSG00000109689,STIM2,GGE,231,1.9202988883130503e-08,0.15804669638733845,0.20190466914373553,0.5072868385074627,0.10499621486718091,3.193480387974015e-07,,0.99203,False,0.99203
ENSG00000109705,NKX3-2,GGE,57,0.22797489726613904,0.04732649636782979,0.006201707463098728,0.00023176536599879257,0.02213532854451361,0.002535983791858087,,0.0014406,False,0.0014406
ENSG00000109736,MFSD10,GGE,199,0.9151107129696416,0.14994756937241055,0.18213806384884648,0.11109835716724074,6.232657807009967e-05,0.5116615510941145,,0.953,False,0.953
ENSG00000109738,GLRB,GGE,54,0.24367547811918303,0.6124064553237736,0.8024394414344141,0.82304992762994,0.2076415967958763,0.7835423025918846,,0.28921,False,0.28921
ENSG00000109743,BST1,GGE,85,0.025544549481166013,0.4073814641007063,0.8370813473167995,0.001630732650354016,0.25720047214382674,0.09821172759374493,,0.39109,False,0.39109
ENSG00000109756,RAPGEF2,GGE,207,0.36203741160421743,0.21609289075353685,0.028026474048848053,0.09255074936663271,0.06381373097357887,0.15995686114131333,0.45054,0.60181,True,0.45054
ENSG00000109758,HGFAC,GGE,233,0.2818725872352578,0.920676937186889,0.5360392726905796,0.00047702363369699584,0.01791884696899425,0.41818508318032366,,0.28119,False,0.28119
ENSG00000109762,SNX25,GGE,176,0.010372869134320829,0.8031581879769489,0.47199318770623,0.005325232083793291,0.12534767865709437,0.028007186954677018,,0.14629,False,0.14629
ENSG00000109771,LRP2BP,GGE,96,0.6202618271250198,0.7361942661338323,0.6081151321712346,0.05616918285754755,0.007317725168680706,0.965830730234001,,0.89125,False,0.89125
ENSG00000109775,UFSP2,GGE,119,0.022187492997762213,0.755290018612558,0.42116896578624174,0.19166295364524125,0.009178640979439769,0.2168098743434367,,0.91173,True,0.91173
ENSG00000109787,KLF3,GGE,63,0.5744104059133424,0.5893561814608641,0.39901611541759097,,3.1158310319477686e-08,0.7754908304917696,,,False,
ENSG00000109790,KLHL5,GGE,146,0.7358439286342352,0.3554850020231466,0.015909737454790532,0.36109612791340306,0.0275656043951502,0.14470457513319088,,0.94357,False,0.94357
ENSG00000109794,FAM149A,GGE,150,0.2760934392484764,0.2643300392243076,0.3109765402478333,0.08097822402316518,0.01995985703364012,0.3991086451735211,,0.65454,False,0.65454
ENSG00000109805,NCAPG,GGE,177,0.18093442621822206,0.3857633203819827,0.06969970502077247,0.5581371079838076,0.001039003763581248,0.14835109818192435,,0.98461,False,0.98461
ENSG00000109814,UGDH,GGE,59,0.24823501631149497,0.5859641471564176,0.6038173257892487,0.6224590423164038,0.08207582777608974,0.5565362166656962,0.37297,0.72916,True,0.37297
ENSG00000109819,PPARGC1A,GGE,176,0.5458996588728459,0.16995315897331148,0.7444999244625845,0.6328359863165691,0.037483815735191356,0.6513003029164961,,0.90284,False,0.90284
ENSG00000109832,DDX25,GGE,127,0.6347807072069536,0.08350063284445508,0.48659134133992343,0.0006444507596340384,0.01349914241421457,0.2100035252261504,,0.15965,False,0.15965
ENSG00000109846,CRYAB,GGE,40,0.09396714661801128,0.43277999216461693,0.2484179197376229,0.5143817705883463,0.06764761985019566,0.2754192307695274,,0.68585,False,0.68585
ENSG00000109854,HTATIP2,GGE,66,0.612895964285453,0.34455409252642966,0.29805901630185816,0.012031321432757973,0.12022923765045443,0.43987911324233064,,0.89847,False,0.89847
ENSG00000109861,CTSC,GGE,113,0.6511806077484008,0.007548943718557382,0.3114141435177644,0.6008982919838141,0.00022706738318125288,0.051838122894523324,,0.69616,False,0.69616
ENSG00000109881,CCDC34,GGE,68,0.580917511003245,0.8404421915120891,0.31680413244851996,0.932751039170328,0.02458860288439259,0.7523209047089426,,0.59217,False,0.59217
ENSG00000109906,ZBTB16,GGE,123,0.9268655730861264,0.5080012753829449,0.8004521949403376,0.95605201424252,0.9350473762961132,0.9865535438993971,0.21248,0.81842,False,0.21248
ENSG00000109911,ELP4,GGE,91,0.15003837842238504,0.8410672406096459,0.34663519674090937,0.03735781583800954,0.11996054786443336,0.4185387137251383,,0.7751,False,0.7751
ENSG00000109917,ZPR1,GGE,87,0.9559149494229092,0.7748957424731899,0.9811864876658474,0.7062922432591914,0.00546968968964875,0.7296983870008328,,0.69417,False,0.69417
ENSG00000109919,MTCH2,GGE,60,0.8882194776152228,0.914530796250059,0.5619851497249646,0.8590036329874593,0.09542913735446781,0.9731706690270558,,0.94247,False,0.94247
ENSG00000109920,FNBP4,GGE,162,0.9673324761412014,0.7415609700293406,0.912647556556773,0.49823396755336224,0.04176766307067776,0.9963825951185395,0.78111,0.93321,False,0.78111
ENSG00000109927,TECTA,GGE,522,0.014237474799299947,0.923381849438561,0.4411219892209902,0.0001339550775454777,6.741712359393554e-05,0.08849792721636963,,0.42926,False,0.42926
ENSG00000109929,SC5D,GGE,60,0.6145629735223097,0.35812963038990486,0.628462971952835,0.0008667061821233448,0.9406145973432349,0.15176808815332418,,0.064786,False,0.064786
ENSG00000109943,CRTAM,GGE,85,0.7071481146723118,0.5271665204744708,0.5432653140770678,0.01032389819586425,0.19733734712245157,0.704632869826765,,0.19486,False,0.19486
ENSG00000109944,JHY,GGE,220,0.2415246611098369,0.8413779080565968,0.11570817793604474,0.0042859907731627855,0.0005400287236452847,0.34636920918449104,,0.68876,False,0.68876
ENSG00000109956,B3GAT1,GGE,61,0.259442148715108,0.43284168257019595,0.31138807027862186,0.7684266810453848,0.07442652868193833,0.39679289131225753,0.81902,0.93303,False,0.81902
ENSG00000109971,HSPA8,GGE,50,0.07292541530357172,0.5090643881023134,0.9024899286723425,0.8666258836309357,0.23479420421583974,0.3688921967718576,,0.56679,False,0.56679
ENSG00000109991,P2RX3,GGE,98,0.1478122364786255,0.19037576182195898,0.7510267740193941,0.24093593968127944,0.06851849068552102,0.46293679813015887,,0.89712,False,0.89712
ENSG00000110002,VWA5A,GGE,206,0.3873560546356295,0.003921974016506472,0.2748790327367977,0.14714836902298858,0.005646623402943671,0.021758826539613946,,0.30497,False,0.30497
ENSG00000110011,DNAJC4,GGE,65,0.3246407579622166,0.34331893326571983,0.8914302770927296,0.03241131748088094,0.035734112941083196,0.6181578856050594,,0.94503,False,0.94503
ENSG00000110013,SIAE,GGE,167,0.7979709292585818,0.27163239446384413,0.8604224418445505,0.6598948018169768,1.3712627937096505e-07,0.31354434345980103,,0.036586,False,0.036586
ENSG00000110025,SNX15,GGE,92,0.3414204356104874,0.37244979944499945,0.10527481668641746,0.042054201402529606,0.01611908980230586,0.34269336296037,,0.84972,False,0.84972
ENSG00000110031,LPXN,GGE,103,0.7619819745357159,0.34339188937280907,0.4556224096910382,0.03543246308836617,0.05015643252206564,0.7869205718263279,,0.96013,False,0.96013
ENSG00000110042,DTX4,GGE,148,0.10476935516270866,0.8535205310071982,0.606348791758262,0.18069212745281618,0.009551893342079254,0.6014439776827105,,0.8343,False,0.8343
ENSG00000110046,ATG2A,GGE,509,0.9497369754559635,0.7334374910672352,0.315210382800955,7.86332634925821e-05,0.17057298094847867,0.2316511479406322,0.024334,0.048788,False,0.024334
ENSG00000110047,EHD1,GGE,105,0.5800647210735926,0.8221842059761866,0.8454463155750203,0.5918255062036053,0.11216799988250004,0.9575029559413253,0.99964,0.98941,False,0.98941
ENSG00000110048,OSBP,GGE,83,0.5190871363195038,0.27653182375357777,0.8610316366915199,0.6348272793326541,0.0012520947686347156,0.5429130403154172,0.30777,0.90397,False,0.30777
ENSG00000110057,UNC93B1,GGE,105,0.7578411410233745,0.720063582820363,0.38028954623056754,0.7442107698347291,0.0010260367172249725,0.6998586902209882,,0.65029,False,0.65029
ENSG00000110060,PUS3,GGE,118,0.7870071520518104,0.5989455104859933,0.3476501657071259,0.03185895382911426,0.01930708753056974,0.8815544916610029,,0.91668,True,0.91668
ENSG00000110063,DCPS,GGE,109,0.06108540691123384,0.06735132463643273,0.11614871299158322,0.05251685745079615,0.18516823831641221,0.03573706021761552,0.38717,0.79998,False,0.38717
ENSG00000110066,KMT5B,GGE,126,0.12382951652532255,0.24055860473701818,0.35432951661086076,,9.877871393983022e-22,0.2730490950256337,0.97354,,True,0.97354
ENSG00000110074,FOXRED1,GGE,125,0.40351075592495145,0.30751441210359776,0.49151540792863435,0.2742785207481089,0.06888290139894716,0.5985019315097974,,0.74664,True,0.74664
ENSG00000110075,PPP6R3,GGE,156,0.6695640401731018,0.11117992045887205,0.16624948912519247,0.04243287384752607,0.3833866998439922,0.10247389369128097,,0.0845,False,0.0845
ENSG00000110076,NRXN2,GGE,300,0.5728902013360014,0.17255891412455063,0.1726462635991043,0.6669231441688169,0.0777316334090724,0.3413260414979627,0.19177,0.54063,False,0.19177
ENSG00000110077,MS4A6A,GGE,81,0.8839648656088467,0.2718494610235287,0.6657594150024481,0.0801274902186563,0.0732664866303462,0.7714561989574508,,0.38748,False,0.38748
ENSG00000110079,MS4A4A,GGE,52,0.045597656949497974,0.8426829831235935,0.12474443241229098,0.21099970480937652,0.025817165913575347,0.2761091857567787,,0.742,False,0.742
ENSG00000110080,ST3GAL4,GGE,67,0.48512165802683627,0.16264051190089054,0.9877232126544409,0.797285117471981,0.34327881729878273,0.5724933061454353,,0.49441,False,0.49441
ENSG00000110090,CPT1A,GGE,165,0.3702016334035717,0.8688034826003296,0.9363105358598248,0.13347394365706222,0.015784034969486892,0.9310198253496496,,0.78079,False,0.78079
ENSG00000110092,CCND1,GGE,53,0.22675889138572614,0.1119292835196985,0.2934804285726781,0.024174479184857076,0.8634879809211489,0.2629686543315136,0.25148,0.63708,False,0.25148
ENSG00000110104,CCDC86,GGE,98,0.6536823307292323,0.36729003352308676,0.13005763820561478,0.27963945662937545,0.0030046269487848092,0.5307472706847486,,0.65292,False,0.65292
ENSG00000110107,PRPF19,GGE,69,0.11593097287363492,0.3731713446501128,0.41423597039435756,,5.782190320296594e-07,0.09707969717774396,0.7967,,False,0.7967
ENSG00000110108,TMEM109,GGE,67,0.9189714922940422,0.4877646455967837,0.9365468091199309,0.5881152366088516,0.030835712027108025,0.9576819400087873,,0.74435,False,0.74435
ENSG00000110148,CCKBR,GGE,126,0.20973154000401042,0.960744505607058,0.6867363761035807,0.339636794081256,0.00529906966291492,0.7213409487976954,,0.57608,False,0.57608
ENSG00000110169,HPX,GGE,125,0.016371016377764072,0.43161134476843266,0.40698050542721265,0.0001909980703574337,0.1127957786594536,0.029637950107693562,,0.040484,False,0.040484
ENSG00000110171,TRIM3,GGE,130,0.24290233934182462,0.013127742785772998,0.10927686196468758,0.020083722995920778,0.5869839813795152,0.016525790812500298,0.063732,0.081249,False,0.063732
ENSG00000110172,CHORDC1,GGE,31,0.9693423562751536,0.7634125548974737,0.18950713872585792,0.9204100814869168,0.1505566538325564,0.7184387149874985,,0.90721,False,0.90721
ENSG00000110195,FOLR1,GGE,50,0.7237744166426054,0.19041868051963542,0.6334047047662239,0.9327634896182952,0.007148448945005718,0.45811904561579986,,0.71175,True,0.71175
ENSG00000110203,FOLR3,GGE,80,0.5247711357881566,0.4560834943059563,0.3821612877678491,0.015676331859737245,0.10875503878489043,0.6439844426244687,,0.50713,False,0.50713
ENSG00000110218,PANX1,GGE,113,0.2283249539419749,0.23397748892596856,0.7018160860785359,0.3304088837582405,0.0014197964928569708,0.4868897193817021,,0.60164,False,0.60164
ENSG00000110237,ARHGEF17,GGE,465,0.7640289942015741,0.3796720766054049,0.3108431993301976,0.4066889959003035,0.0024572336705578385,0.688328935024272,,0.45366,False,0.45366
ENSG00000110243,APOA5,GGE,105,0.5902137053586334,0.35379011112808234,0.22817778939026104,0.21646398540090564,4.680429403793888e-05,0.3477096667334954,,0.42042,False,0.42042
ENSG00000110244,APOA4,GGE,111,0.9976631935059124,0.5780306181383993,0.029094591391698,0.029750323753001934,0.24174659590131367,0.18457579552159686,,0.45464,False,0.45464
ENSG00000110245,APOC3,GGE,33,0.9870366336979683,0.16011500590466538,0.450224154922913,0.011104531817432133,0.6684010286585362,0.25972413104224407,,0.21608,False,0.21608
ENSG00000110274,CEP164,GGE,409,0.9571030254464786,0.4423917213752693,0.8417667686238783,2.0347456921753922e-05,1.3013448269894954e-05,0.789503879508136,,0.6729,False,0.6729
ENSG00000110315,RNF141,GGE,46,0.9170818886025079,0.24016740011907103,0.9347859639682111,0.03760081709156631,0.3499675105319482,0.6714603887722936,,0.56632,False,0.56632
ENSG00000110318,CEP126,GGE,215,0.8976526146039358,0.4900902238510011,0.16517131505484173,1.1222326570134252e-05,0.004293135479177571,0.29787002459385725,,0.34987,False,0.34987
ENSG00000110321,EIF4G2,GGE,263,0.8511244051549078,0.0033376944969382293,0.9710277840444625,,7.450485793561847e-27,0.0318107272951749,,,False,
ENSG00000110324,IL10RA,GGE,109,0.32224770428016647,0.22068456742726772,0.6916768134961668,0.010492125477462796,0.23057601812705386,0.1303249975747382,,,False,
ENSG00000110328,GALNT18,GGE,117,0.6195898694050497,0.8953817092686011,0.16074279382037335,0.14832210627441744,0.36074142519544805,0.5931543551368668,,0.44658,False,0.44658
ENSG00000110330,BIRC2,GGE,132,0.1255915903212993,0.08488309610413845,0.7819063706869763,0.8918651783207305,0.0011095340740613613,0.20347918473934432,0.75627,0.61617,False,0.61617
ENSG00000110344,UBE4A,GGE,200,0.03008554500936818,0.3570931145891829,0.4677271391322625,0.006551740291054148,0.8580245552559959,0.04848539981928399,0.29871,0.29355,False,0.29355
ENSG00000110367,DDX6,GGE,38,0.569853639710295,0.9224731561156628,0.8871515007688472,,0.0431292657878062,0.8632525858473146,0.97871,,False,0.97871
ENSG00000110375,UPK2,GGE,50,0.6905097649571259,0.22984561551166408,0.5933443732822982,0.22462836324425992,0.02481546221962256,0.798269513404051,,0.83252,False,0.83252
ENSG00000110395,CBL,GGE,167,0.46016032199539936,0.28985015347362736,0.7689244057790225,0.5379592817325636,0.016810625950528083,0.7448509056144099,0.32322,0.61667,False,0.32322
ENSG00000110400,NECTIN1,GGE,124,0.33984544419678686,0.8235242978550672,0.39982313409982595,0.8221688857402241,0.058635992766196535,0.7605773358831752,,0.85879,False,0.85879
ENSG00000110422,HIPK3,GGE,242,0.2288201935920118,0.5282046411478779,0.6063755231331658,0.09338680952131262,0.24321129647895798,0.6166675177957861,,0.48673,False,0.48673
ENSG00000110429,FBXO3,GGE,59,0.027920595137006784,0.9530861490004798,0.4864484073700568,0.6607479956298903,0.44111140820634553,0.2628621348047202,,0.51927,False,0.51927
ENSG00000110435,PDHX,GGE,110,0.20622018489440272,0.5122122086723878,0.8493600895931616,0.1448101386109801,0.19357582588339559,0.6243755728454005,,0.1442,True,0.1442
ENSG00000110436,SLC1A2,GGE,85,0.7188444864472074,0.5157852048641534,0.6029045877432371,0.04347059223682139,0.762342777921881,0.651129390674463,0.72144,0.10659,True,0.10659
ENSG00000110442,COMMD9,GGE,45,0.9361249701119392,0.07922834129761888,0.3603525633166216,0.6090114385651917,0.02330702982230931,0.42235795708763535,,0.70102,False,0.70102
ENSG00000110446,SLC15A3,GGE,116,0.012384898802103873,0.8188305772341664,0.8555732838987264,0.08417371402961127,0.004245748293002734,0.16420809581935614,0.95076,0.86977,False,0.86977
ENSG00000110448,CD5,GGE,117,0.39648505379965726,0.42365537025514655,0.7209859146108761,0.012899187276224836,0.07087578719686193,0.7238660329525203,,0.22374,False,0.22374
ENSG00000110455,ACCS,GGE,130,0.4376925148412383,0.8648818039620594,0.8024755862863568,0.5133283909984605,0.0062315344994162535,0.916888806279122,,0.6881,False,0.6881
