Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value
ENSG00000065621,GSTO2,GGE,70,0.8198578789479394,0.2842987280155096,0.441399224293966,0.1357386025671077,0.238508251154713,0.6631148653833154,,0.91644
ENSG00000065665,SEC61A2,GGE,38,0.2758639055329642,0.8673300685929772,0.2845689666042606,0.8576581976199789,0.1490525871555412,0.509286675928287,0.52474,0.74404
ENSG00000065675,PRKCQ,GGE,148,0.1274919503439553,0.5218311729173293,0.8571420495483968,0.5717585433766833,0.0609563146631676,0.5911781733410666,,0.74771
ENSG00000065717,TLE2,GGE,195,0.5800821195707808,0.7678278875979279,0.2718292365154115,0.0059860587940936,0.005484537072523,0.7434678482395853,0.9212,0.53204
ENSG00000065802,ASB1,GGE,74,0.8710076000140395,0.7663991138559016,0.9037347804098654,0.2857265226171377,0.013215733095817,0.995046852750613,,0.89602
ENSG00000065809,FAM107B,GGE,106,0.5329803643207021,0.4494926640597353,0.5537372764617436,0.944668965435636,0.0038704026478974,0.6855724002242412,,0.70842
ENSG00000065833,ME1,GGE,89,0.7129546102920834,0.6555877679749372,0.1415212110529979,0.0001200605835815,0.160587783465059,0.1528394096936398,,0.2902
ENSG00000065882,TBC1D1,GGE,313,0.5025899379560793,0.8864802042306079,0.4873188222823136,0.0031313380099861,7.099287459182704e-06,0.9103721837452212,,0.50991
ENSG00000065883,CDK13,GGE,176,0.5899922070862733,0.002126725830413,0.1362217538031622,0.0848963821874446,0.23914084641726,0.0183622792555345,0.15655,0.65019
ENSG00000065911,MTHFD2,GGE,74,0.6207838166324731,0.3693566041214356,0.9304563372474504,0.8751134990866988,8.114280466470712e-05,0.4180762293724056,,0.25919
ENSG00000065970,FOXJ2,GGE,122,0.5730158449233219,0.8215801252568707,0.3245896363596954,0.0878725377479548,0.4948301762483943,0.6276933353351957,,0.27604
ENSG00000065978,YBX1,GGE,58,0.5593067674120165,0.8351027052762796,0.1494365769696143,,0.0546397208528309,0.481594543098089,0.98008,
ENSG00000065989,PDE4A,GGE,160,0.7801561939099031,0.0811802488783984,0.3386217781762429,0.4211872068210245,0.0572816932768701,0.4373009864630667,0.84403,0.82741
ENSG00000066027,PPP2R5A,GGE,43,0.3877405992434495,0.4248239126614129,0.8879652178110877,,0.0009899383951117,0.6566451859380456,0.34168,
ENSG00000066032,CTNNA2,GGE,129,0.4931921749323974,0.64757990399394,0.8386679846297499,0.0613715867181533,0.0680463122615641,0.9086146982223868,0.12164,0.48949
ENSG00000066056,TIE1,GGE,322,0.2467960479216366,0.1058372996488539,0.8580965424260866,0.0245443696894333,0.0023988865658637,0.3363841104527467,,0.82159
ENSG00000066084,DIP2B,GGE,296,0.5007088249708134,0.8183010473904483,0.3934439319544608,0.000390190941306,0.442407891048858,0.2474132073385515,0.22183,0.098697
ENSG00000066117,SMARCD1,GGE,67,0.0672428607797674,0.0030804296768315,0.1794704563938397,0.2995565883688441,0.0005657612522126,0.003601943414806,0.52935,0.77907
ENSG00000066135,KDM4A,GGE,150,0.4194173635530908,0.8945169092624229,0.3244431898012501,0.9011117696328343,0.0086293805107827,0.6744441938367223,0.78459,0.59713
ENSG00000066136,NFYC,GGE,44,0.0079509303807296,0.6083360758943941,0.985660220131833,0.0525391339989349,0.4759107550419926,0.0861438699475961,0.68809,0.84438
ENSG00000066185,ZMYND12,GGE,96,0.8356963386509932,0.2787685021289775,0.8501404653859563,0.5423985224786536,0.0011470148198721,0.7394124428397995,,0.86297
ENSG00000066230,SLC9A3,GGE,171,0.5771344503550462,0.2059258136913892,0.9929560072373084,0.6337710881093473,0.0069898781687308,0.7159067679004874,0.66341,0.72589
ENSG00000066248,NGEF,GGE,141,0.1544459821360601,0.6396408613389815,0.4751069513434134,0.964494413293079,0.0111031948899904,0.5080845370706015,0.27508,0.38698
ENSG00000066279,ASPM,GGE,960,0.797290615505097,0.2229316672190973,0.9938385833345024,4.0575908855442266e-08,3.7761509245957953e-19,0.8128742708625746,,0.59064
ENSG00000066294,CD84,GGE,97,0.417964957940817,0.8072765683671026,0.3350325935817947,0.0704474928035179,0.0187458590379523,0.8576416643787761,,0.89678
ENSG00000066322,ELOVL1,GGE,48,0.639126864850503,0.2148448430515091,0.2909587932852486,0.6535808292180298,0.0579879296182247,0.6551920463165819,0.79731,0.99084
ENSG00000066336,SPI1,GGE,38,0.4488877269135048,0.9636727902922332,0.7409022770183873,,2.1968472530377413e-05,0.8853355087831759,0.58563,
ENSG00000066382,MPPED2,GGE,40,0.9744231714197412,0.8409975100886383,0.4099519118478837,0.7455332842359033,0.0444117923034967,0.9052053455776244,0.98239,0.80201
ENSG00000066405,CLDN18,GGE,61,0.0279333235214612,0.7185224054253478,0.4907466585737046,0.049197758095763,0.09993377872669,0.2048059290548547,,0.28185
ENSG00000066422,ZBTB11,GGE,176,0.0331437326658271,0.9154991216950024,0.2178671727110592,0.0982934379244328,6.389868587945327e-05,0.2178447467268155,0.61618,0.71482
ENSG00000066427,ATXN3,GGE,46,0.4702973159644025,0.2774001160826575,0.4078684305049094,0.8601789502200723,0.2051827244800889,0.5164774287511638,,0.18816
ENSG00000066455,GOLGA5,GGE,108,0.7739808961984562,0.5678715686616707,0.4312532324693934,0.6965481528170645,0.3934356135424761,0.8807566868457077,,0.99169
ENSG00000066468,FGFR2,GGE,148,0.0006287941540154,0.1451459711479295,0.0576753025352077,0.9122972913269862,0.0034777223260971,0.0021318912971005,0.53749,0.49605
ENSG00000066557,LRRC40,GGE,39,0.671528755715047,0.1600735155405055,0.3491157024422519,0.0045921299057688,0.9978272398886936,0.2014800128289234,,0.86077
ENSG00000066583,ISOC1,GGE,69,0.7479901587170124,0.3617021581820058,0.340613595094714,0.0645060306751559,0.4394202406015826,0.7291229140521968,,0.46662
ENSG00000066629,EML1,GGE,160,0.0653432925996943,0.0854402167444295,0.7440593061795842,0.580791625752527,0.0312169105296215,0.1074670144314415,0.68338,0.78759
ENSG00000066651,TRMT11,GGE,118,0.8855177255119009,0.0392789107792043,0.0861034792135456,0.9068281331217688,0.0017064980149966,0.0651472321505255,,0.48571
ENSG00000066654,THUMPD1,GGE,98,0.5981817284888126,0.4809959907787635,0.1965018749823075,0.1495219079969864,0.0183122790149863,0.5109509947924515,,0.27304
ENSG00000066697,MSANTD3,GGE,55,0.2696816565264328,0.2021959258453889,0.0316929480872159,0.8715155218204126,0.0002393488559071,0.1199342668670477,,0.59993
ENSG00000066735,KIF26A,GGE,448,0.5003812775405803,0.3729181195525404,0.7030903636207546,0.0562629893515751,0.0097435846447665,0.8144675687398133,,0.80389
ENSG00000066739,ATG2B,GGE,404,0.8502514736594138,0.0655323088837314,0.5325628245667784,0.0457774034826396,3.491593977112201e-05,0.4569873054017604,,0.9806
ENSG00000066777,ARFGEF1,GGE,199,0.9003394661330265,0.1474811767442169,0.5578922548328218,0.4628981225926223,0.0043642070773253,0.5949499756164092,0.12192,0.84663
ENSG00000066813,ACSM2B,GGE,203,0.8595462749838342,0.9490862666959662,0.6091220656948546,0.6099133509103108,8.012531410412213e-06,0.6823228157941776,0.4603,0.95782
ENSG00000066827,ZFAT,GGE,290,0.9387058121437358,0.0357015727662505,0.0838194052061959,0.0750591711175442,0.0189613340136889,0.043015860128867,,0.80367
ENSG00000066855,MTFR1,GGE,73,0.7763666699828873,0.7157683419425881,0.3155099214643792,0.5013233930280105,0.7896560132327337,0.765571989325978,,0.16029
ENSG00000066923,STAG3,GGE,273,0.0590171095916405,0.9422448078257376,0.1929133968173101,0.2827626831988468,4.144333735291398e-07,0.1433974698419745,,0.3633
ENSG00000066926,FECH,GGE,75,0.9704701078537408,0.0843247803890051,0.2763277198799326,0.0024359125152784,0.1106110357546614,0.0356820352932246,,0.26014
ENSG00000066933,MYO9A,GGE,504,0.69660799793304,0.921538971880854,0.9403280780638892,0.0152861955811036,2.762822272506468e-05,0.9962703197750152,,0.34491
ENSG00000067057,PFKP,GGE,220,0.4504280713482502,0.7468019759260408,0.4158513403365081,0.5659201424202746,9.546072471676286e-05,0.6401965222912083,,0.56067
ENSG00000067064,IDI1,GGE,40,0.9680740493207096,0.6860175839633373,0.8974968275703442,0.4387831399963326,0.0537565386395459,0.9880147005697676,,0.48789
ENSG00000067066,SP100,GGE,149,0.8379423940959174,0.3505918512246101,0.1796718402487594,0.2582494066666436,0.0072317946233154,0.6718228820672729,,0.76233
ENSG00000067082,KLF6,GGE,38,0.82536068418069,0.260018406818858,0.7412779295937824,,0.0002416470761134,0.6750486537644309,0.42017,
ENSG00000067113,PLPP1,GGE,56,0.8183592839448666,0.6068623757360898,0.4915834017932113,,2.816226906183394e-07,0.8446090326756512,,
ENSG00000067141,NEO1,GGE,299,0.9807679993988664,0.9712429235566692,0.2866116572658478,0.0806397528121647,0.1978340503313202,0.8008851271467898,,0.46591
ENSG00000067167,TRAM1,GGE,37,0.2701347878812096,0.35430393412895,0.4147028904697148,0.8431951055168478,0.1707286951553826,0.6386062021059035,,0.14422
ENSG00000067182,TNFRSF1A,GGE,70,0.3801042543357985,0.7077389300932462,0.6901185548957111,,9.160494114498483e-10,0.821827891942688,,
ENSG00000067191,CACNB1,GGE,108,0.4190194720575564,0.5637577256363222,0.1445812371798166,0.8288721885311963,0.1156985945569961,0.5425126992235603,0.21643,0.59102
ENSG00000067208,EVI5,GGE,96,0.8507377267811229,0.957621120964546,0.1380489738286721,0.5564209163490421,0.0223661464385174,0.5915731748460292,,0.79567
ENSG00000067221,STOML1,GGE,92,0.8230873572424773,0.6804909773980803,0.6230730807053859,0.1164034609534044,0.0721197201372085,0.976470110223752,,0.71293
ENSG00000067225,PKM,GGE,99,0.7567165565728301,0.3657261639602706,0.760912048277872,0.0431177857655152,0.2898752594471044,0.7577583281727749,0.81239,0.41255
ENSG00000067248,DHX29,GGE,186,0.9662389375274096,0.3765329198277459,0.5852647121425923,0.2496539348204598,4.707883084145718e-05,0.8037255887808548,,0.093109
ENSG00000067334,DNTTIP2,GGE,161,0.8951659486944996,0.1290938452232813,0.0597249155066941,1.4469027613248415e-05,0.0581726580188882,0.0236997394096479,,0.018418
ENSG00000067365,METTL22,GGE,150,0.6773418162042528,0.4333230935759669,0.8742131806164397,0.059122820022898,0.0024778270399573,0.9313779085389946,,0.93253
ENSG00000067369,TP53BP1,GGE,395,0.7611694889037731,0.4615708170722549,0.215045139597916,0.7905883997606491,0.1847527708154211,0.6900045597399395,0.55346,0.59832
ENSG00000067533,RRP15,GGE,78,0.6504313551330878,0.7962363662262928,0.5951498094143424,0.0812351875012688,0.1263452874485757,0.9380591221100218,,0.95917
ENSG00000067596,DHX8,GGE,183,0.7542026584008819,0.0994205106300982,0.6681678913517537,0.0663944867524077,0.0003249369731421,0.5227603334310136,0.58269,0.89368
ENSG00000067606,PRKCZ,GGE,111,0.2718597439193092,0.3462841898259492,0.3492418369430651,0.6317239299292301,0.0340079845606043,0.6543225403298805,0.15483,0.78604
ENSG00000067704,IARS2,GGE,207,0.7110655291661825,0.6566335419501934,0.9828399684532206,0.0237944035438518,0.0149697525358465,0.9440183642080996,,0.78269
ENSG00000067715,SYT1,GGE,56,0.8780177424627453,0.5220421095466213,0.2783571992394419,0.6100882705530173,0.4390919115793009,0.7002431322633815,0.29514,0.49732
ENSG00000067798,NAV3,GGE,467,0.2405791896494505,0.363461197102837,0.4361488480104182,0.076301976362447,0.0021444846251605,0.5243292426039234,,0.74383
ENSG00000067836,ROGDI,GGE,111,0.7636687004919375,0.5230641773075249,0.3380741448925138,0.0022075740648641,0.6192101681933544,0.2531142613608736,,0.016348
ENSG00000067900,ROCK1,GGE,107,0.4973229764119946,0.5714020161025437,0.1632218122643179,0.942553626286624,0.0958975331337666,0.69315606109181,0.88022,0.77391
ENSG00000068001,HYAL2,GGE,104,0.7588104820251106,0.9814390561243987,0.0783093503986202,0.0049256805855219,0.9671224381342884,0.1759603298805211,,0.11506
ENSG00000068024,HDAC4,GGE,227,0.7170311678602693,0.462022935428112,0.3441733288088525,,3.7117812111587305e-24,0.6439970898155658,0.0018214,
ENSG00000068028,RASSF1,GGE,89,0.460793528901677,0.0280090595245532,0.4097158855341635,0.626831065008798,0.0049547539844689,0.1330655821725714,,0.31209
ENSG00000068078,FGFR3,GGE,209,0.6823941530429939,0.6868780292231764,0.6862801821335585,0.0748069035303727,0.0137250003885298,0.9730355309177984,0.85897,0.51069
ENSG00000068079,IFI35,GGE,87,0.8633411440957187,0.3156776011016957,0.985237779237466,0.02370862762673,0.1046820524064724,0.8142378192282202,,0.66391
ENSG00000068097,HEATR6,GGE,259,0.0063783333951307,0.052787749482621,0.8314866741258311,0.7640808410199426,5.005175335432818e-10,0.0025971545811614,,0.095487
ENSG00000068120,COASY,GGE,160,0.8159672723613709,0.6135928180468964,0.3899124766779061,0.4240248306655904,0.0004270249354249,0.7916893893501389,,0.13499
ENSG00000068137,PLEKHH3,GGE,157,0.9306325236043403,0.1766524878359125,0.1712708725680253,0.6734304189599518,0.7234364814850212,0.6354613924854002,0.092523,0.98184
ENSG00000068305,MEF2A,GGE,123,0.5762000507465928,0.8721001457153358,0.0005136639049766,0.1922109860892226,1.0550879023900217e-13,0.8674199496855813,0.69283,0.66161
ENSG00000068383,INPP5A,GGE,64,0.4932208069808449,0.3853639119191313,0.7371732606803864,0.4710353174598208,0.0168528641440593,0.8480034323512895,,0.94266
ENSG00000068489,PRR11,GGE,76,0.0136277634566994,0.642159977187359,0.7072779903495277,0.0406966967340381,0.2399720490735957,0.1053489424274736,,0.032609
ENSG00000068615,REEP1,GGE,35,0.128902534283464,0.9951179260478245,0.0730957002235692,0.9806887076922444,0.3857006670149728,0.0671333017079144,0.76622,0.36539
ENSG00000068650,ATP11A,GGE,282,0.0585173835431308,0.3018483806718442,0.8933452026963563,0.141014123042606,2.2623581386423863e-05,0.3241618331386156,,0.40113
ENSG00000068654,POLR1A,GGE,349,0.2629470979427861,0.6614386484274095,0.2903816644545676,0.0446364073253775,0.063286732172852,0.4503394419062965,0.063928,0.080369
ENSG00000068697,LAPTM4A,GGE,54,0.2585139055206999,0.1736954619246727,0.5217986735359749,0.5363789334260771,0.0022865631309565,0.4790495077736668,,0.4926
ENSG00000068724,TTC7A,GGE,294,0.2055317322772098,0.1059304127847856,0.5880565391948888,0.0015826266751855,0.0085548725424565,0.1847780787884654,,0.44554
ENSG00000068745,IP6K2,GGE,67,0.2867092349972261,0.806264354027082,0.9882113158913473,0.0403812390185904,0.5954213560228763,0.7604499620400014,0.97443,0.22566
ENSG00000068784,SRBD1,GGE,245,0.0179864313533186,0.9956721791615616,0.1697027621115811,0.0236512377077787,0.0026247120610891,0.0907788637939049,,0.88649
ENSG00000068796,KIF2A,GGE,63,0.7295093543215865,0.521242032407419,0.6519501911497583,0.7118914854974929,0.1736075655950211,0.8543855073869078,0.11095,0.4847
ENSG00000068831,RASGRP2,GGE,158,0.5859015672570412,0.1685122706948769,0.6834634206009309,0.5034737042088395,0.0022763648713951,0.5620963536660528,,0.99849
ENSG00000068878,PSME4,GGE,309,0.4505192047053669,0.2080125131544979,0.5797653145190662,0.8184697460210395,0.170252391155476,0.6964111343924821,,0.79781
ENSG00000068885,IFT80,GGE,27,0.9515731074910874,0.962703581060585,0.947624464099286,0.0318821030165715,0.4667511165860597,0.893798680120059,,0.077096
ENSG00000068903,SIRT2,GGE,106,0.8190816087097145,0.0111236205372133,0.8694873964972811,0.0069032890189982,0.0973903600971783,0.0707511283363458,,0.50384
ENSG00000068912,ERLEC1,GGE,88,0.6778841072629298,0.0744088121064236,0.156088730638459,0.3048521644558825,0.0229078171449361,0.1624306489990923,,0.92688
ENSG00000068971,PPP2R5B,GGE,96,0.8258180050090098,0.2743502100836486,0.6861850438484832,0.5234771578649262,0.1241350153655648,0.8046152745380817,0.72517,0.38425
ENSG00000068976,PYGM,GGE,245,0.0258536606547914,0.1379861731925387,0.8699719887371056,0.0616195784240427,0.0038485302695551,0.104021186877433,,0.97385
ENSG00000069011,PITX1,GGE,58,0.3048854443501277,0.2507036082161323,0.3368667499611706,0.1778198898550107,0.7849183738407187,0.371638865885766,0.14266,0.23452
ENSG00000069018,TRPC7,GGE,195,0.323353049016058,0.0076305772598739,0.5986140939974559,0.0868613630965081,0.0001071831074194,0.0664539376226023,0.011947,0.40363
ENSG00000069020,MAST4,GGE,602,0.0003462105358962,0.4698954493364888,0.5775954834178388,0.0043118810430432,4.403685749887445e-11,0.0070441008061648,,0.4354
ENSG00000069122,ADGRF5,GGE,249,0.6906374691507753,0.5527288563161237,0.0147341242855338,0.0170787367825422,0.0481678166166691,0.0895667786744647,,0.60679
ENSG00000069188,SDK2,GGE,530,0.2078571605941557,0.1049003855481452,0.0097103838984609,0.1976070569839432,0.0047098669816063,0.0126193707963186,,0.95863
ENSG00000069206,ADAM7,GGE,214,0.0391543859064501,0.1445264117865177,0.4873129630504573,0.0033464325012781,0.0290759043270067,0.1022401829916674,,0.9691
ENSG00000069248,NUP133,GGE,224,0.8547066371168844,0.644269893645442,0.9235383480272972,0.1478544942565182,0.0011451550691447,0.9864780792244864,,0.56853
ENSG00000069329,VPS35,GGE,99,0.2093282881803695,0.7531310450680815,0.2910296655988386,0.0034699618848908,0.3403478727453533,0.3669540161197883,0.50671,0.6281
ENSG00000069345,DNAJA2,GGE,57,0.4009101878493748,0.086269795255157,0.0317237173686085,0.0006163065214963,0.0352467615772294,0.0068073294074076,0.70093,0.034843
ENSG00000069399,BCL3,GGE,65,0.0233851660061443,0.1743991568797725,0.1879573168381585,0.9801251270815416,0.1079483578807438,0.1318325562874207,0.86169,0.76506
ENSG00000069424,KCNAB2,GGE,70,0.8182574936369713,0.7372575157662364,0.4192938442663111,0.4101357263531957,0.009795301071428,0.9102492934514782,0.9009,0.67528
ENSG00000069431,ABCC9,GGE,201,0.4215495788557433,0.9429371306523582,0.2227720345073888,3.606061817202276e-06,0.0658874842539004,0.1257687814733326,0.31344,0.013077
ENSG00000069493,CLEC2D,GGE,29,0.5146589812458754,0.4406604443416594,0.0625638704927137,0.8661888354418501,0.0678709400416362,0.1521229681630829,,0.91033
ENSG00000069667,RORA,GGE,84,0.0265631223169383,0.9673242845178184,0.0001428512594994,0.8131058840341996,0.4093005181835007,0.0005766508520635,0.058099,0.68322
ENSG00000069696,DRD4,GGE,105,0.8424491661710434,0.984695524310926,0.532851034791261,0.0485535121398307,0.0583606937805708,0.9176107959038632,,0.62304
ENSG00000069702,TGFBR3,GGE,164,0.370323068113131,0.2700638987653489,0.1921629254982326,0.171449884418455,0.050178915238354,0.5227143169696721,,0.68697
ENSG00000069849,ATP1B3,GGE,33,0.6895668956992248,0.4471869549805207,0.3845188910875398,,1.5777673800359616e-06,0.6694880250330563,,
ENSG00000069869,NEDD4,GGE,265,0.8845479630302137,0.9241473595792716,0.6176037381329267,0.0001484390707053,0.0005494804782105,0.8275301295571653,,0.33567
ENSG00000069943,PIGB,GGE,111,0.6009255174226982,0.3023817914802554,0.0528015878290787,0.8468646992711482,5.799474964184524e-05,0.162884404085278,,0.50474
ENSG00000069956,MAPK6,GGE,157,0.6179889645845646,0.590626905877216,0.5428248233195616,0.7030742458596844,0.7933637126735706,0.962839436525022,0.51422,0.6949
ENSG00000069966,GNB5,GGE,66,0.9082388367902904,0.9691482788701324,0.7842315654664331,0.9500812708778472,0.0126116302801716,0.894792305626239,,0.96463
ENSG00000069974,RAB27A,GGE,64,0.4613573647673701,0.6681796789997196,0.0712634855514453,0.3271762421508838,0.0012546385601262,0.4056485377915521,,0.81076
ENSG00000069998,HDHD5,GGE,142,0.7109524940356571,0.1470521629378292,0.8989690868805559,0.4422734324361451,8.70152185073434e-06,0.4087853418543087,,0.24428
ENSG00000070010,UFD1,GGE,45,0.7072802319766239,0.1723231551791041,0.4026262301763297,0.9836924994633388,0.1515234559566623,0.5223681161473468,0.57791,0.80168
