gene_id	gene_name	group	n_variants	p_unified
ENSG00000006047	YBX2	EPI	63	0.9324017165967431
ENSG00000006047	YBX2	GGE	54	0.9933180097369408
ENSG00000006047	YBX2	NAFE	56	0.7304707831037466
ENSG00000006059	KRT33A	DEE	156	0.28656093284936623
ENSG00000006059	KRT33A	EPI	186	0.7501686667615686
ENSG00000006059	KRT33A	GGE	155	0.5244079426540971
ENSG00000006059	KRT33A	NAFE	169	0.9184889195888009
ENSG00000006062	MAP3K14	DEE	169	0.2900012722848165
ENSG00000006062	MAP3K14	EPI	214	0.7797913693356364
ENSG00000006062	MAP3K14	GGE	173	0.5815966089597445
ENSG00000006062	MAP3K14	NAFE	196	0.4024157917442496
ENSG00000006071	ABCC8	DEE	364	0.4903472174288276
ENSG00000006071	ABCC8	EPI	468	0.4701995281387239
ENSG00000006071	ABCC8	GGE	385	0.694226981666151
ENSG00000006071	ABCC8	NAFE	397	0.45390119236223525
ENSG00000006116	CACNG3	DEE	24	0.31924592635349613
ENSG00000006116	CACNG3	EPI	37	0.5566799159854121
ENSG00000006116	CACNG3	GGE	28	0.8006770169253863
ENSG00000006116	CACNG3	NAFE	28	0.6419667424412554
ENSG00000006118	TMEM132A	DEE	257	0.21546802575363191
ENSG00000006118	TMEM132A	EPI	333	0.22975739348188978
ENSG00000006118	TMEM132A	GGE	270	0.43069367870589315
ENSG00000006118	TMEM132A	NAFE	282	0.23947650688110325
ENSG00000006125	AP2B1	DEE	85	0.6911172981211867
ENSG00000006125	AP2B1	EPI	113	0.31049142119405304
ENSG00000006125	AP2B1	GGE	85	0.7960923569516589
ENSG00000006125	AP2B1	NAFE	93	0.8044977700199637
ENSG00000006128	TAC1	DEE	15	0.30770267766026466
ENSG00000006128	TAC1	EPI	26	0.20339987739235982
ENSG00000006128	TAC1	GGE	14	0.9838216151718591
ENSG00000006128	TAC1	NAFE	21	0.04769122881882628
ENSG00000006194	ZNF263	DEE	144	0.30631394175982296
ENSG00000006194	ZNF263	EPI	189	0.9032326830226997
ENSG00000006194	ZNF263	GGE	152	0.12177788519292414
ENSG00000006194	ZNF263	NAFE	164	0.6541725663485196
ENSG00000006210	CX3CL1	DEE	89	0.6117339589574389
ENSG00000006210	CX3CL1	EPI	120	0.513108729831431
